Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2696.387131658852,2698.3784273310694,left,1,1.2998776139365873,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
F,left,Distractor,0,1,1,1,2699.8783363836283,2701.891172965352,left,1,1.0351102035970143,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
G,left,Distractor,0,2,2,2,2703.3782319624916,2705.3802517335353,left,1,0.47395133750478635,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
V,left,Distractor,0,3,3,3,2706.878357235775,2708.87968664035,left,1,0.47853592263572864,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
H,left,Distractor,0,4,4,4,2710.3779794911115,2712.381267393498,left,1,0.7528799221090594,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
C,left,Pretarget,0,5,5,5,2713.8784236418433,2715.879735723096,left,1,0.6305455082065237,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
C,right,Target,0,6,6,6,2717.3784366343352,2719.3780680325353,right,1,0.5241713276559494,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
C,right,Target,0,7,7,7,2720.8784441731887,2722.8784557220697,right,1,0.5276825084170014,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
W,left,Distractor,0,8,8,8,2724.3779586389646,2726.3806520947583,left,1,0.8494776537168036,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
R,left,Pretarget,0,9,9,9,2727.87836782225,2729.8800975880486,left,1,0.6781708496610008,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
R,right,Target,0,10,10,10,2731.3784051957136,2733.3783070302215,right,1,0.8759066272937162,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
Z,left,Distractor,0,11,11,11,2734.8781281829597,2736.880690109827,left,1,0.6374934436039439,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
R,left,Lure,0,12,12,12,2738.3783147294753,2740.3781078120164,left,1,0.9801837234554114,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
H,left,Pretarget,0,13,13,13,2741.8782090251298,2743.8800398436406,left,1,0.5980886601209932,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
H,right,Target,0,14,14,14,2745.3783208247187,2747.378385947578,right,1,0.49189829926672246,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
K,left,Distractor,0,15,15,15,2748.878344082883,2750.8788214366486,left,1,0.6553175380995526,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
J,left,Distractor,0,16,16,16,2752.378349055318,2754.3797066904917,left,1,0.5950657404036974,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
H,left,Lure,0,17,17,17,2755.877492032074,2757.878434869923,left,1,1.0160455667532915,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
S,left,Distractor,0,18,18,18,2759.3780712405587,2761.3798840941427,left,1,0.5224008199706986,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
T,left,Pretarget,0,19,19,19,2762.8781686040447,2764.8789446247174,left,1,0.5111762696151345,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
T,right,Target,0,20,20,20,2766.3774883428478,2768.378331731996,right,1,0.6759374243106322,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
X,left,Pretarget,0,21,21,21,2769.8783771255157,2771.878960344028,left,1,0.4871950172992001,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
X,right,Target,0,22,22,22,2773.3784728849905,2775.3783785691257,left,0,1.147936359247069,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
W,left,Distractor,0,23,23,23,2776.8779065085964,2778.8794973670156,left,1,1.1986138134243447,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
K,left,Distractor,0,24,24,24,2780.3784000628775,2782.3788369955582,left,1,0.6594667945596484,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
F,left,Pretarget,0,25,25,25,2783.878178228113,2785.8803356233266,left,1,0.757640627681667,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
F,right,Target,0,26,26,26,2787.3784035917024,2789.3783561129676,right,1,0.8599197673543131,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
Z,left,Distractor,0,27,27,27,2790.8783893160016,2792.8803882348975,left,1,0.7016766730239397,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
F,left,Lure,0,28,28,28,2794.3783349400182,2796.3795992217338,left,1,0.7706453097907797,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
P,left,Distractor,0,29,29,29,2797.878463100522,2799.8803782900277,left,1,0.5657251654938591,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
F,left,Lure,0,30,30,30,2801.378337506436,2803.3802482047104,left,1,0.7621363505854788,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
R,left,Distractor,0,31,31,31,2804.8784987095733,2806.878991141046,left,1,0.5753001506168403,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
V,left,Distractor,0,32,32,32,2808.378187691779,2810.3789935470622,left,1,0.7073413993712165,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
M,left,Pretarget,0,33,33,33,2811.878162188,2813.880454320164,left,1,0.5978512664473783,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
M,right,Target,0,34,34,34,2815.377559240148,2817.3782650051244,right,1,0.7163129554387524,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
M,right,Target,0,35,35,35,2818.8781605839886,2820.878232443695,right,1,0.640060182504385,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
D,left,Distractor,0,36,36,36,2822.378174538887,2824.3794721840377,left,1,0.7068970882382928,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
M,left,Lure,0,37,37,37,2825.8785076920367,2827.8795050662693,left,1,1.1107053318942235,0,1.47,Ö27K03,2023-01-20_16h11.12.936,t1_Paradigm,2021.1.4,60.02343413028604,
