vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
0,0,0,0,0,3047.5104482055176,VS1leftbutton,1,0,4,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
1,0,1,1,1,3052.624787227949,VS1rightbutton,0,1,2,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
2,0,2,2,2,3059.211594367487,VS1leftbutton,1,0,2,1,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
3,0,3,3,3,3063.127680542646,VS1rightbutton,0,1,4,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
4,0,4,4,4,3068.2276649516425,VS1leftbutton,1,0,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
5,0,5,5,5,3073.769356079487,VS1rightbutton,0,1,1,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
6,0,6,6,6,3076.6311974966957,VS1rightbutton,0,1,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
7,0,7,7,7,3079.345699935773,VS1rightbutton,0,1,3,2,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
8,0,8,8,8,3086.529534009198,VS1rightbutton,0,1,2,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
9,0,9,9,9,3089.8203684348555,VS1leftbutton,1,0,4,2,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
10,0,10,10,10,3092.8815223088895,VS1leftbutton,1,0,3,1,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
11,0,11,11,11,3095.5597272668383,VS1leftbutton,1,0,2,1,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
12,0,12,12,12,3098.0276018177974,VS1rightbutton,0,1,1,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
13,0,13,13,13,3100.210972652887,VS1rightbutton,0,1,3,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
14,0,14,14,14,3104.5643051136285,VS1rightbutton,0,1,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
15,0,15,15,15,3106.998115928902,VS1leftbutton,1,0,3,1,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
16,0,16,16,16,3109.280919393321,VS1leftbutton,1,0,2,1,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
17,0,17,17,17,3117.481506076292,VS1rightbutton,0,1,1,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
