Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,3075.3407458902075,3077.343216065259,left,1,0.8555611660267459,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
P,left,Pretarget,0,1,1,1,3078.841417649499,3080.8412662309856,left,1,0.365639480194659,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
B,left,Distractor,0,2,2,2,3082.341429839973,3084.3418093486835,left,1,0.7208962051663548,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
K,left,Pretarget,0,3,3,3,3085.841830842415,3087.8416980304028,left,1,0.5169255110668018,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
H,left,Distractor,0,4,4,4,3089.3414660905983,3091.341780155708,left,1,0.520809460329474,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
P,right,Target,0,5,5,5,3092.84170380485,3094.843319042673,left,0,1.275442161320825,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
L,left,Distractor,0,6,6,6,3096.3412700806075,3098.341679423902,left,1,1.4411668465327239,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
K,right,Target,0,7,7,7,3099.841688085551,3101.841852336147,left,0,0.788841738118208,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
Z,left,Pretarget,0,8,8,8,3103.3414952835737,3105.342253659386,left,1,0.9843422982521588,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
S,left,Pretarget,0,9,9,9,3106.8419306118303,3108.84333797,left,1,0.8115054337395122,3,3.0,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
