Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
K,left,Pretarget,0,39,39,39,2960.2368528183565,2962.2377959757973,left,1,0.5172910593482811,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
R,left,Lure,0,40,40,40,2963.7370788232606,2965.7387335192057,right,0,0.8405345328756084,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Q,left,Pretarget,0,41,41,41,2967.2371489184648,2969.2499918997532,left,1,0.6890839791876715,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
K,right,Target,0,42,42,42,2970.737155174101,2972.738974120594,right,1,0.5122127660524711,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Z,left,Distractor,0,43,43,43,2974.2371460312484,2976.237719945759,left,1,0.8054651161664879,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Q,right,Target,0,44,44,44,2977.7371330387728,2979.737925740146,right,1,0.9371725615610558,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
W,left,Distractor,0,45,45,45,2981.2368508935456,2983.2370359962138,left,1,0.8142900542770803,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
X,left,Distractor,0,46,46,46,2984.7369209887497,2986.737169610184,left,1,0.8018708522331508,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
R,left,Distractor,0,47,47,47,2988.236868216846,2990.2386278149966,left,1,0.6286599882141672,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
P,left,Pretarget,0,48,48,48,2991.7371012793897,2993.7385407172937,left,1,0.5044272259392528,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
Z,left,Pretarget,0,49,49,49,2995.236933660423,2997.237775444479,left,1,0.6053540545663054,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
V,left,Distractor,0,50,50,50,2998.7369328584186,3000.737814421904,left,1,0.6575023201994554,2,3.0,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
