Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,264.42557399440557,266.36179411574267,None,0,1,,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
Q,left,Pretarget,0,1,1,1,267.8632784653455,269.86210785992444,left,1,1,0.7768682690802962,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
Q,right,Target,0,2,2,2,271.36048107407987,273.36046599643305,None,0,1,,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
T,left,Distractor,0,3,3,3,274.86061099893413,276.8619176244829,left,1,1,0.8974788191262633,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
Q,left,Lure,0,4,4,4,278.3605413849,280.3625553783495,left,1,1,0.6125959597993642,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
L,left,Distractor,0,5,5,5,281.8605869386811,283.8619516293984,left,1,1,0.5849383580498397,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
V,left,Pretarget,0,6,6,6,285.3602767235134,287.36333492654376,left,1,1,0.4916533799842,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
V,right,Target,0,7,7,7,288.860465034144,290.86050417181104,right,1,1,0.7065218994393945,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
K,left,Distractor,0,8,8,8,292.36047947010957,294.3617963613942,left,1,1,0.5171372294425964,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
G,left,Pretarget,0,9,9,9,295.8605006430298,297.8619413636625,left,1,1,0.5530208298005164,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
G,right,Target,0,10,10,10,299.3606873496901,301.3602744778618,right,1,1,0.5908260324504226,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
G,right,Target,0,11,11,11,302.8601519316435,304.8604316706769,right,1,1,0.51467315107584,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
P,left,Pretarget,0,12,12,12,306.3600528037641,308.3619474589359,left,1,1,0.5169678458478302,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
P,right,Target,0,13,13,13,309.8604942271486,311.8604749790393,right,1,1,0.6343264286406338,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
G,left,Lure,0,14,14,14,313.36020903429016,315.36070242733695,left,1,1,0.7182192937470973,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
Y,left,Distractor,0,15,15,15,316.8603623774834,318.8623304963112,left,1,1,0.4326146305538714,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
B,left,Distractor,0,16,16,16,320.3604124225676,322.36184480250813,left,1,1,0.43711451650597155,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
T,left,Pretarget,0,17,17,17,323.8605923925061,325.86135461740196,left,1,1,0.5536454308312386,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
T,right,Target,0,18,18,18,327.360520853661,329.36044546519406,right,1,1,0.44673054898157716,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
S,left,Distractor,0,19,19,19,330.86041466821916,332.8619124914985,left,1,1,0.5292106030974537,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
T,left,Lure,0,20,20,20,334.36042365059257,336.3619692735374,left,1,1,0.7730969237163663,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
J,left,Distractor,0,21,21,21,337.8604066481348,339.86301861610264,left,1,1,0.6158652503509074,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
P,left,Distractor,0,22,22,22,341.3603902873583,343.3765593369026,left,1,1,0.5104959916789085,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
F,left,Distractor,0,23,23,23,344.86036205664277,346.861907358747,left,1,1,0.48156897723674774,H18I08,2023-01-05_09h14.06.423,t1_Paradigm,2021.1.4,60.04792755890366,
