Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
D,left,Distractor,0,0,0,0,2697.02438029903,2699.018159630359,None,0,2,2.9699999999999998,,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
M,left,Pretarget,0,1,1,1,2700.51627989189,2702.5188565723365,None,0,2,2.9699999999999998,,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
T,left,Distractor,0,2,2,2,2704.016445906833,2706.017565505288,left,1,2,2.9699999999999998,1.1665847018011846,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
G,left,Pretarget,0,3,3,3,2707.5160720123095,2709.516333144973,left,1,2,2.9699999999999998,0.6121034047100693,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
M,right,Target,0,4,4,4,2711.016096553649,2713.018670346879,right,1,2,2.9699999999999998,0.7896701162680984,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
P,left,Distractor,0,5,5,5,2714.5164014758193,2716.5181257857475,left,1,2,2.9699999999999998,0.5542015578248538,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
G,right,Target,0,6,6,6,2718.0163701975835,2720.0165905884933,right,1,2,2.9699999999999998,1.0396536751650274,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
J,left,Distractor,0,7,7,7,2721.516423611145,2723.5169295156375,left,1,2,2.9699999999999998,0.6271243097144179,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
M,left,Lure,0,8,8,8,2725.0163644231507,2727.0184063269407,left,1,2,2.9699999999999998,0.7579036753741093,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
F,left,Pretarget,0,9,9,9,2728.516124302987,2730.5185421865317,left,1,2,2.9699999999999998,0.7778575504780747,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
R,left,Distractor,0,10,10,10,2732.0161231801612,2734.0158232304384,left,1,2,2.9699999999999998,0.880551676498726,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
G,left,Distractor,0,11,11,11,2735.516335069784,2737.5181572243455,left,1,2,2.9699999999999998,1.378120158915408,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
F,right,Target,0,12,12,12,2739.0159736865317,2741.0170150093036,right,1,2,2.9699999999999998,0.6313762174686417,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
F,left,Lure,0,13,13,13,2742.5162218267797,2744.5162625685916,left,1,2,2.9699999999999998,0.6677156887599267,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
S,left,Distractor,0,14,14,14,2746.016438849212,2748.0170281621977,left,1,2,2.9699999999999998,0.8155732617015019,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
F,right,Target,0,15,15,15,2749.516168252856,2751.517080934136,right,1,2,2.9699999999999998,0.8997933714999817,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
T,left,Pretarget,0,16,16,16,2753.016160393192,2755.0187175047467,left,1,2,2.9699999999999998,0.6776791525771841,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
Z,left,Distractor,0,17,17,17,2756.516291119973,2758.5167941372492,left,1,2,2.9699999999999998,0.6511587843997404,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
W,left,Distractor,0,18,18,18,2760.0162271200097,2762.01716771099,left,1,2,2.9699999999999998,0.5591281119268388,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
T,right,Target,0,19,19,19,2763.5162940071896,2765.5187442916795,right,1,2,2.9699999999999998,0.43338822247460485,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
V,left,Distractor,0,20,20,20,2767.016011861968,2769.015819060034,left,1,2,2.9699999999999998,0.6485740838688798,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
N,left,Distractor,0,21,21,21,2770.516208353103,2772.518180001236,left,1,2,2.9699999999999998,0.5859128207666799,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
P,left,Pretarget,0,22,22,22,2774.0159637416946,2776.0181041316246,left,1,2,2.9699999999999998,0.65416694333544,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
T,left,Lure,0,23,23,23,2777.516304272809,2779.518599610077,left,1,2,2.9699999999999998,0.7535497526987456,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
L,left,Pretarget,0,24,24,24,2781.0158168144408,2783.0182642117143,right,0,2,2.9699999999999998,0.6939986635698006,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
P,right,Target,0,25,25,25,2784.5164377263864,2786.516890377796,left,0,2,2.9699999999999998,0.5073522971943021,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
G,left,Pretarget,0,26,26,26,2788.016237385629,2790.0291730786557,left,1,2,2.9699999999999998,0.45111926161916927,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
L,right,Target,0,27,27,27,2791.516009455954,2793.518376332009,right,1,2,2.9699999999999998,0.7697954791947268,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
F,left,Distractor,0,28,28,28,2795.016056774184,2797.016592513304,left,1,2,2.9699999999999998,0.6962237451807596,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
G,right,Target,0,29,29,29,2798.5162606437807,2800.5168919818243,left,0,2,2.9699999999999998,0.6670830674702302,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
R,left,Pretarget,0,30,30,30,2802.0161510899197,2804.0170660168515,left,1,2,2.9699999999999998,0.5270806486369111,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
X,left,Distractor,0,31,31,31,2805.516308764054,2807.518609875755,left,1,2,2.9699999999999998,0.5777112006908283,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
W,left,Distractor,0,32,32,32,2809.0163942577783,2811.016862307675,left,1,2,2.9699999999999998,0.5832860952359624,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
R,right,Target,0,33,33,33,2812.5162997816224,2814.5182563521084,left,0,2,2.9699999999999998,0.6981475938810036,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
S,left,Distractor,0,34,34,34,2816.016340363014,2818.018098677974,left,1,2,2.9699999999999998,0.47821418591775,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
D,left,Distractor,0,35,35,35,2819.5160752203083,2821.5163116512704,left,1,2,2.9699999999999998,0.5319911625119857,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
R,right,Target,0,36,36,36,2823.0159945386695,2825.0166143278475,right,1,2,2.9699999999999998,0.6317303827381693,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
T,left,Distractor,0,37,37,37,2826.51623241324,2828.517098578217,left,1,2,2.9699999999999998,0.5231761692557484,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
G,left,Distractor,0,38,38,38,2830.0159242830123,2832.0165883428417,left,1,2,2.9699999999999998,0.5915114546660334,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
K,left,Pretarget,0,39,39,39,2833.515917385812,2835.5169038514723,left,1,2,2.9699999999999998,0.5953543400974013,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
R,left,Lure,0,40,40,40,2837.0162749194424,2839.0168809141614,right,0,2,2.9699999999999998,0.7593992536421865,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
Q,left,Pretarget,0,41,41,41,2840.516042819305,2842.5175348687335,left,1,2,2.9699999999999998,0.41056124604074284,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
