vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
0,0,0,0,0,2295.8076407326093,VS1leftbutton,1,0,1,2,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
1,0,1,1,1,2300.0146263234687,VS1leftbutton,1,0,1,4,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
2,0,2,2,2,2302.739768984097,VS1rightbutton,0,1,2,1,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
3,0,3,3,3,2305.3174575931894,VS1rightbutton,0,1,4,3,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
4,0,4,4,4,2310.170550188182,VS1rightbutton,0,1,3,1,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
5,0,5,5,5,2312.8016420568797,VS1leftbutton,1,0,2,4,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
6,0,6,6,6,2316.3354773597225,VS1rightbutton,0,1,3,2,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
7,0,7,7,7,2319.840160105839,VS1leftbutton,1,0,1,2,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
8,0,8,8,8,2322.219374320702,VS1leftbutton,1,0,1,3,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
9,0,9,9,9,2324.5791736013357,VS1rightbutton,0,1,4,3,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
10,0,10,10,10,2327.3856677877625,VS1rightbutton,0,1,4,3,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
11,0,11,11,11,2329.486257485914,VS1leftbutton,1,0,2,4,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
12,0,12,12,12,2332.0795774909952,VS1leftbutton,1,0,2,3,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
13,0,13,13,13,2334.7883685552492,VS1rightbutton,0,1,3,2,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
14,0,14,14,14,2337.4047949626397,VS1leftbutton,1,0,1,3,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
15,0,15,15,15,2339.6026213369228,VS1rightbutton,0,1,4,1,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
16,0,16,16,16,2341.7381932049016,VS1rightbutton,0,1,4,1,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
17,0,17,17,17,2343.4695828419713,VS1leftbutton,1,0,2,4,B03E01,2022-08-23_09h08.50.191,t1_Paradigm,2021.1.4,59.940851158681774,
