Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
D,left,Distractor,0,0,0,0,2781.6849744064198,2783.6765892849576,None,0,2,1.97,,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
M,left,Pretarget,0,1,1,1,2785.1762133050684,2787.1766264979847,None,0,2,1.97,,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
T,left,Distractor,0,2,2,2,2788.676028843945,2790.677846828616,None,0,2,1.97,,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
G,left,Pretarget,0,3,3,3,2792.17627104942,2794.1760974955628,left,1,2,1.97,0.6211855043711694,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
M,right,Target,0,4,4,4,2795.676361515571,2797.676837906472,right,1,2,1.97,0.8005907888773436,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
P,left,Distractor,0,5,5,5,2799.176219079504,2801.1781233599,left,1,2,1.97,0.5311934987557834,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
G,right,Target,0,6,6,6,2802.67617256322,2804.6784618059605,left,0,2,1.97,0.6631585903705854,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
J,left,Distractor,0,7,7,7,2806.17620688903,2808.1763698564214,left,1,2,1.97,0.6369323890639862,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
M,left,Lure,0,8,8,8,2809.675917525667,2811.6925642598394,left,1,2,1.97,0.7208573881325719,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
F,left,Pretarget,0,9,9,9,2813.1760798514556,2815.1780864676753,left,1,2,1.97,0.707296768753622,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
R,left,Distractor,0,10,10,10,2816.676193415347,2818.6781060365943,left,1,2,1.97,0.6315031368012569,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
G,left,Distractor,0,11,11,11,2820.1762344779977,2822.176097816365,left,1,2,1.97,0.6053426998951181,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
F,right,Target,0,12,12,12,2823.676080813862,2825.678599109197,right,1,2,1.97,1.2632257021386977,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
F,left,Lure,0,13,13,13,2827.1761411246293,2829.1762254955424,left,1,2,1.97,1.0135522785276407,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
S,left,Distractor,0,14,14,14,2830.676091721128,2832.6784201017067,left,1,2,1.97,0.7273247555167472,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
F,right,Target,0,15,15,15,2834.1761440118466,2836.1763692148174,left,0,2,1.97,1.3252033563585428,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
T,left,Pretarget,0,16,16,16,2837.6761501070837,2839.6785368736178,left,1,2,1.97,0.8148600597714903,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
Z,left,Distractor,0,17,17,17,2841.1761837912886,2843.1779308787277,left,1,2,1.97,0.5797362879620778,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
W,left,Distractor,0,18,18,18,2844.6760230695104,2846.6784685428015,left,1,2,1.97,0.9829144087561872,H15G01,2022-11-14_09h17.04.677,t1_Paradigm,2021.1.4,60.016211293551095,
