Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
0,0,0,0,0,3144.085643269267,EDrightbutton,0,1,1.00,2.00,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
1,0,1,1,1,3148.804601008713,EDrightbutton,0,1,1.50,2.00,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
2,0,2,2,2,3151.031272756896,EDrightbutton,0,1,1.75,2.00,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
3,0,3,3,3,3153.3875062315783,EDrightbutton,0,1,1.88,2.00,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
4,0,4,4,4,3155.844102020201,EDrightbutton,0,1,1.94,2.00,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
5,0,5,5,5,3158.9635761228274,EDrightbutton,0,1,1.97,2.00,2,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
0,0,0,0,0,3160.982122978865,EDleftbutton,1,0,2.00,1.00,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
1,0,1,1,1,3163.1475381962955,EDleftbutton,1,0,2.00,1.50,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
2,0,2,2,2,3165.447573227895,EDleftbutton,1,0,2.00,1.75,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
3,0,3,3,3,3167.3945436685462,EDleftbutton,1,0,2.00,1.88,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
4,0,4,4,4,3170.547189676843,EDleftbutton,1,0,2.00,1.94,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
5,0,5,5,5,3172.6117527154274,EDleftbutton,1,0,2.00,1.97,1,3,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
0,0,0,0,0,3174.6149896091956,EDleftbutton,1,0,2.00,1.00,1,4,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
