Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2610.9174358956516,2612.9015311866533,None,0,3,3.0,,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
P,left,Pretarget,0,1,1,1,2614.3992467573844,2616.401652449742,None,0,3,3.0,,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
B,left,Distractor,0,2,2,2,2617.899152121041,2619.901162264636,None,0,3,3.0,,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
K,left,Pretarget,0,3,3,3,2621.3992082611658,2623.4011459038593,None,0,3,3.0,,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
H,left,Distractor,0,4,4,4,2624.8991543664597,2626.9012934726197,left,1,3,3.0,0.5155011406168342,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
P,right,Target,0,5,5,5,2628.399132552091,2630.401415056549,right,1,3,3.0,0.5516009610146284,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
L,left,Distractor,0,6,6,6,2631.899185805116,2633.899684651755,left,1,3,3.0,0.8611428884323686,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
K,right,Target,0,7,7,7,2635.3991886924487,2637.401604008628,right,1,3,3.0,0.5752402001526207,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,left,Pretarget,0,8,8,8,2638.8991806723643,2640.9011856832076,left,1,3,3.0,0.9478597710840404,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
S,left,Pretarget,0,9,9,9,2642.3992624767125,2644.400744901737,left,1,3,3.0,0.6319406260736287,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
N,left,Distractor,0,10,10,10,2645.8990067976993,2647.901254976401,left,1,3,3.0,0.6195025006309152,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
M,left,Distractor,0,11,11,11,2649.399167198688,2651.4013290815055,left,1,3,3.0,1.0075603348668665,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,right,Target,0,12,12,12,2652.8991787475534,2654.9015234874096,right,1,3,3.0,0.723640201613307,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
S,right,Target,0,13,13,13,2656.399231038289,2658.401047417661,left,0,3,3.0,0.8558297697454691,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Q,left,Distractor,0,14,14,14,2659.8991617450956,2661.9017746753525,left,1,3,3.0,0.6189670823514462,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
V,left,Lure,0,15,15,15,2663.3991514793597,2665.4014805001207,left,1,3,3.0,0.5434285367373377,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,right,Target,0,16,16,16,2666.899307389045,2668.9007048013154,left,0,3,3.0,0.9802078155335039,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
X,left,Distractor,0,17,17,17,2670.3991421761457,2672.4014278885443,left,1,3,3.0,0.5353164228145033,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
V,left,Pretarget,0,18,18,18,2673.899086035788,2675.9011041997,left,1,3,3.0,0.5397454116027802,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
E,left,Distractor,0,19,19,19,2677.399188371608,2679.400758054573,left,1,3,3.0,0.7522688703611493,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
R,left,Distractor,0,20,20,20,2680.8991627073847,2682.8999294235837,left,1,3,3.0,0.468729849671945,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
G,left,Distractor,0,21,21,21,2684.3990985471755,2686.4014294925146,left,1,3,3.0,0.6633333226200193,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
V,right,Target,0,22,22,22,2687.899093735032,2689.9014805001207,right,1,3,3.0,0.8434529174119234,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
T,left,Pretarget,0,23,23,23,2691.399088923121,2693.4013637281023,left,1,3,3.0,0.783333386760205,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
B,left,Distractor,0,24,24,24,2694.8988816849887,2696.8993105969857,left,1,3,3.0,0.6295721465721726,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
S,left,Pretarget,0,25,25,25,2698.3991880507674,2700.401471838355,left,1,3,3.0,0.4553854593541473,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
G,left,Lure,0,26,26,26,2701.8990510683507,2703.9012777532917,left,1,3,3.0,0.4593659674283117,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
T,right,Target,0,27,27,27,2705.3990892437287,2707.4012777532917,left,0,3,3.0,0.7994466170202941,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
H,left,Distractor,0,28,28,28,2708.8991405721754,2710.9014176228084,left,1,3,3.0,0.6753758995328099,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
S,right,Target,0,29,29,29,2712.3991107374895,2714.4009976934176,right,1,3,3.0,0.519707493018359,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
D,left,Distractor,0,30,30,30,2715.899052672321,2717.9010310568847,left,1,3,3.0,0.9397053115535527,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,left,Distractor,0,31,31,31,2719.399119719863,2721.4014201893006,left,1,3,3.0,0.559269405901432,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
J,left,Pretarget,0,32,32,32,2722.8991611034144,2724.900492751505,left,1,3,3.0,0.5322232523467392,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
C,left,Pretarget,0,33,33,33,2726.3992124316283,2728.4006034280173,left,1,3,3.0,0.408068805700168,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
H,left,Distractor,0,34,34,34,2729.89902540436,2731.90137784346,left,1,3,3.0,0.37966148997657,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
B,left,Pretarget,0,35,35,35,2733.399181955494,2735.4014009411912,left,1,3,3.0,0.33510822243988514,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
J,right,Target,0,36,36,36,2736.8990193090867,2738.9014339838177,right,1,3,3.0,0.7238557804375887,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
C,right,Target,0,37,37,37,2740.3990055145696,2742.401559417369,right,1,3,3.0,0.6151485794689506,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
H,left,Distractor,0,38,38,38,2743.899000381818,2745.9007811523043,left,1,3,3.0,0.44437426002696157,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
B,right,Target,0,39,39,39,2747.3990289331414,2749.400754204951,left,0,3,3.0,0.8483117809519172,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
F,left,Pretarget,0,40,40,40,2750.899145704927,2752.901566795772,left,1,3,3.0,0.3871990479528904,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
M,left,Distractor,0,41,41,41,2754.399056201335,2756.398836772889,left,1,3,3.0,0.47371767507866025,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
W,left,Pretarget,0,42,42,42,2757.898967018351,2759.901406715624,left,1,3,3.0,0.6992547775153071,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,left,Distractor,0,43,43,43,2761.3989942865446,2763.401219688123,left,1,3,3.0,0.7519236875232309,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
F,right,Target,0,44,44,44,2764.8991566121113,2766.9015876478516,left,0,3,3.0,0.41907455096952617,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
B,left,Lure,0,45,45,45,2768.399141855305,2770.4005790471565,left,1,3,3.0,0.42412557476200163,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
W,right,Target,0,46,46,46,2771.8991184367333,2773.901181512745,left,0,3,3.0,0.5396100333891809,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
X,left,Distractor,0,47,47,47,2775.3988557001576,2777.400867127115,left,1,3,3.0,0.4477648138999939,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
T,left,Distractor,0,48,48,48,2778.8991424969863,2780.9005867464,left,1,3,3.0,0.771991120185703,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
L,left,Pretarget,0,49,49,49,2782.3989647726994,2784.4010432471987,left,1,3,3.0,0.8077723847236484,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
J,left,Distractor,0,50,50,50,2785.898859228939,2787.9001289622393,left,1,3,3.0,0.9085888252593577,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,left,Distractor,0,51,51,51,2789.399097263813,2791.4015581340063,left,1,3,3.0,0.5913713953923434,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
P,left,Pretarget,0,52,52,52,2792.8992512486875,2794.901355708251,left,1,3,3.0,0.41929654590785503,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
L,right,Target,0,53,53,53,2796.398756572511,2798.400873543229,left,0,3,3.0,0.36036237771622837,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
V,left,Distractor,0,54,54,54,2799.8989926825743,2801.901089442661,left,1,3,3.0,0.45953214284963906,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
F,left,Distractor,0,55,55,55,2803.3990161009133,2805.401350254426,left,1,3,3.0,0.6714184889569879,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
P,right,Target,0,56,56,56,2806.8990780157037,2808.901124730939,left,0,3,3.0,0.8674678155221045,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
T,left,Pretarget,0,57,57,57,2810.398086738307,2812.401315287221,left,1,3,3.0,1.1434272532351315,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
D,left,Distractor,0,58,58,58,2813.898930767784,2815.9011587358546,left,1,3,3.0,1.0194970469456166,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
V,left,Distractor,0,59,59,59,2817.399055559654,2819.4014035076834,right,0,3,3.0,0.655340226367116,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
Z,left,Distractor,0,60,60,60,2820.8990035897586,2822.901307267137,left,1,3,3.0,0.6274914264213294,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
T,right,Target,0,61,61,61,2824.3990699956194,2826.40131753264,right,1,3,3.0,0.6474748090840876,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
B,left,Distractor,0,62,62,62,2827.8989490533713,2829.9012873773463,left,1,3,3.0,0.5714390203356743,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
J,left,Distractor,0,63,63,63,2831.3989891535603,2833.4009473274928,left,1,3,3.0,0.6877097643446177,M16T03,2023-01-06_10h35.42.990,t1_Paradigm,2021.1.4,60.03277820239546,
