Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2710.335657008818,EDleftbutton,1,0,2.00,1.00,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2745.085976206763,EDleftbutton,1,0,2.00,1.50,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2750.228876474568,EDleftbutton,1,0,2.00,1.75,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2755.9375456340786,EDleftbutton,1,0,2.00,1.88,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2760.706460438065,EDleftbutton,1,0,2.00,1.94,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2762.8459656587947,EDleftbutton,1,0,2.00,1.97,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2767.646187204624,EDleftbutton,1,0,2.00,1.00,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2777.996242125919,EDleftbutton,1,0,2.00,1.50,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2784.511966233673,EDleftbutton,1,0,2.00,1.75,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2788.5136671256296,EDleftbutton,1,0,2.00,1.88,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2794.4971480706336,EDrightbutton,0,1,2.00,1.94,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2804.914632675347,EDrightbutton,0,1,2.00,1.91,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2808.597151984417,EDleftbutton,1,0,2.00,1.00,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2814.996812190988,EDleftbutton,1,0,2.00,1.50,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2816.7796023210685,EDleftbutton,1,0,2.00,1.75,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2820.1138372148234,EDrightbutton,0,1,2.00,1.88,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2822.0156833659057,EDrightbutton,0,1,2.00,1.82,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2825.779389308569,EDleftbutton,1,0,2.00,1.79,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2827.847036816518,EDleftbutton,1,0,2.00,1.00,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2831.8965211594586,EDleftbutton,1,0,2.00,1.50,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2833.2278563243563,EDleftbutton,1,0,2.00,1.75,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2835.7982171752265,EDleftbutton,1,0,2.00,1.88,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2838.112650568397,EDrightbutton,0,1,2.00,1.94,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2840.717447584171,EDrightbutton,0,1,2.00,1.91,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2842.8335464527663,EDleftbutton,1,0,2.00,1.00,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2847.43223347453,EDleftbutton,1,0,2.00,1.50,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2848.662022630655,EDleftbutton,1,0,2.00,1.75,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2849.8796363902366,EDleftbutton,1,0,2.00,1.88,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2853.9475966800856,EDleftbutton,1,0,2.00,1.94,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2862.4283200114987,EDrightbutton,0,1,2.00,1.97,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2866.832748618308,EDleftbutton,1,0,2.00,1.00,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2872.2417127231347,EDleftbutton,1,0,2.00,1.50,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2874.146741871202,EDleftbutton,1,0,2.00,1.75,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2876.1495177705037,EDrightbutton,0,1,2.00,1.88,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2877.9976340855937,EDrightbutton,0,1,2.00,1.82,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2879.04713575184,EDleftbutton,1,0,2.00,1.79,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
