Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,234.9818666637584,236.90657474190812,None,0,1,,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
Q,left,Pretarget,0,1,1,1,238.40762360423105,240.40841373970034,left,1,1,0.9074017696257215,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
Q,right,Target,0,2,2,2,241.904829578707,243.9050935988198,right,1,1,1.0425078764965292,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
T,left,Distractor,0,3,3,3,245.4048396839935,247.40763932353002,left,1,1,0.6599132487026509,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
Q,left,Lure,0,4,4,4,248.90468361377134,250.90412060616654,left,1,1,0.8275008846248966,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
L,left,Distractor,0,5,5,5,252.40489004991832,254.4063942907378,left,1,1,0.685040711396141,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
V,left,Pretarget,0,6,6,6,255.90499415018712,257.9063395939884,left,1,1,0.7371729703736492,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
V,right,Target,0,7,7,7,259.40507515269564,261.40498019527877,right,1,1,0.7745759237441234,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
K,left,Distractor,0,8,8,8,262.90507402989897,264.9078249075101,left,1,1,0.6476820287061855,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
G,left,Pretarget,0,9,9,9,266.40493464138126,268.4075600854121,right,0,1,0.5400744325015694,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
G,right,Target,0,10,10,10,269.90483342835796,271.9049473130726,right,1,1,0.770619471964892,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
G,right,Target,0,11,11,11,273.40492982935393,275.4048063205846,right,1,1,0.5186714816954918,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
P,left,Pretarget,0,12,12,12,276.9049216489075,278.90629051128053,left,1,1,0.5692077504645567,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
P,right,Target,0,13,13,13,280.4048900499183,282.40491828048835,right,1,1,0.7185311628854834,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
G,left,Lure,0,14,14,14,283.90398554850253,285.90631104260683,left,1,1,0.6413125038670842,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
Y,left,Distractor,0,15,15,15,287.4049205261108,289.40802685241215,left,1,1,0.6756906146474648,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
B,left,Distractor,0,16,16,16,290.9050435537065,292.90676176949637,left,1,1,0.6968119012308307,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
