Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2723.6729224076844,2725.677111436904,left,1,0.44039503527164925,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
T,left,Pretarget,0,1,1,1,2727.17418347935,2729.1773459429824,left,1,0.5401570003741654,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
B,left,Distractor,0,2,2,2,2730.6749883709417,2732.6765288609313,left,1,0.5290360869839787,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
T,right,Target,0,3,3,3,2734.175132731718,2736.1769552064507,right,1,0.5646957676653983,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
Z,left,Distractor,0,4,4,4,2737.6754121500417,2739.6771528203244,left,1,0.44034627340442967,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
T,right,Target,0,5,5,5,2741.1749960701854,2743.1766729009105,right,1,1.2766363295231713,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
L,left,Distractor,0,6,6,6,2744.6751365813398,2746.676642745544,left,1,0.5767001690692268,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
T,right,Target,0,7,7,7,2748.175026867146,2750.1774299930403,right,1,0.7400171308108838,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
Z,left,Lure,0,8,8,8,2751.675090706689,2753.6762455929857,left,1,0.6170384224242298,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
J,left,Distractor,0,9,9,9,2755.1749906165496,2757.177098604836,left,1,0.6523163490201114,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
D,left,Pretarget,0,10,10,10,2758.6742226171627,2760.6770241788327,left,1,0.6085715018998599,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
H,left,Distractor,0,11,11,11,2762.1750111478614,2764.1766029661376,left,1,0.5809495090070413,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
D,right,Target,0,12,12,12,2765.674225504379,2767.677071015889,right,1,0.44026126094104256,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
S,left,Distractor,0,13,13,13,2769.1750473984575,2771.1766289510706,left,1,0.5089660880476004,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
R,left,Pretarget,0,14,14,14,2772.674931589034,2774.6740788979805,left,1,0.5633108665206237,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
Z,left,Distractor,0,15,15,15,2776.1751401101646,2778.1766850913846,left,1,0.740788017414161,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
R,right,Target,0,16,16,16,2779.675023017524,2781.6772731209785,right,1,0.7603264478530036,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
T,left,Distractor,0,17,17,17,2783.1749460251012,2785.1765923796775,left,1,0.6047587731154636,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
M,left,Distractor,0,18,18,18,2786.674869032693,2788.676421392345,left,1,0.6248480201757047,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
R,left,Lure,0,19,19,19,2790.174970406035,2792.176892329313,left,1,0.3725493152596755,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
J,left,Distractor,0,20,20,20,2793.67410873255,2795.6754891424644,left,1,0.44195605657296255,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
K,left,Distractor,0,21,21,21,2797.1750287919567,2799.177147366703,left,1,0.41232616554771084,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
Z,left,Distractor,0,22,22,22,2800.67492388979,2802.676924088679,left,1,0.35236446927592624,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
W,left,Pretarget,0,23,23,23,2804.1750935939053,2806.1770321988733,left,1,0.38838986394694075,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
Q,left,Distractor,0,24,24,24,2807.674921964979,2809.677151537122,left,1,0.42427827627398074,1,2.91,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
