Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,272.4116501795361,274.35907426814083,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
Q,left,Pretarget,0,1,1,1,275.85836401267443,277.8593639523024,left,1,1,1.055230868398212,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
Q,right,Target,0,2,2,2,279.3558004841907,281.35587009822484,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
T,left,Distractor,0,3,3,3,282.85582486516796,284.8582007244695,left,1,1,0.8243824241217226,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
Q,left,Lure,0,4,4,4,286.3557738576783,288.35786869446747,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
L,left,Distractor,0,5,5,5,289.8557934266282,291.85811924072914,left,1,1,0.6243915990926325,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
V,left,Pretarget,0,6,6,6,293.35582614841405,295.3573368048528,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
V,right,Target,0,7,7,7,296.8557725744322,298.8558370557148,right,1,1,0.5386383497389033,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
K,left,Distractor,0,8,8,8,300.3559031408513,302.3578295565676,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
G,left,Pretarget,0,9,9,9,303.8558460380882,305.85776122577954,left,1,1,0.7207168769091368,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
G,right,Target,0,10,10,10,307.35575878003146,309.3557786697056,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
G,right,Target,0,11,11,11,310.8549275820842,312.8558197324164,right,1,1,0.7946225893683732,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
P,left,Pretarget,0,12,12,12,314.3559310506098,316.35532698058523,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
P,right,Target,0,13,13,13,317.8557886146009,319.8559881533729,right,1,1,0.7062788640614599,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
G,left,Lure,0,14,14,14,321.35573696542997,323.3570243436843,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
Y,left,Distractor,0,15,15,15,324.8558226196328,326.857674288447,left,1,1,0.6969833067851141,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
B,left,Distractor,0,16,16,16,328.3558566245483,330.3573971155565,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
T,left,Pretarget,0,17,17,17,331.8558065794641,333.85782570694573,left,1,1,0.5448166745482013,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
T,right,Target,0,18,18,18,335.3558566245483,337.35576615843456,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
S,left,Distractor,0,19,19,19,338.85578508570325,340.8586905890843,left,1,1,0.7762213893001899,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
T,left,Lure,0,20,20,20,342.3558447549585,344.3740069575142,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
J,left,Distractor,0,21,21,21,345.8556994316168,347.85826616804115,left,1,1,0.7201070323353633,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
P,left,Distractor,0,22,22,22,349.3557222086238,351.3574776368914,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
F,left,Distractor,0,23,23,23,352.8557700080564,354.8581259775674,left,1,1,0.5842663323273882,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
L,left,Distractor,0,24,24,24,356.3557607048424,358.357401286019,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
W,left,Pretarget,0,25,25,25,359.8556814667536,361.8593029999174,left,1,1,0.6712732758605853,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
W,right,Target,0,26,26,26,363.3557655168697,365.35578380257357,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
V,left,Distractor,0,27,27,27,366.85563270479906,368.8574439527001,left,1,1,0.6169797907350585,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
W,left,Lure,0,28,28,28,370.355845717364,372.35762937623076,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
R,left,Pretarget,0,29,29,29,373.8560179879423,375.8586822481593,left,1,1,0.5917660404229537,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
R,right,Target,0,30,30,30,377.3556609353982,379.3557565343799,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
G,left,Distractor,0,31,31,31,380.8557465894846,382.8577637921553,left,1,1,0.6166689336532727,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
R,left,Lure,0,32,32,32,384.355763912783,386.3571940478869,None,0,1,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
S,left,Distractor,0,33,33,33,387.8557738576783,389.85793734609615,left,1,1,0.6406174410367385,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
