Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
0,0,0,0,0,2397.0024653661676,EDleftbutton,1,0,1.00,2.00,2,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
1,0,1,1,1,2406.266698725507,EDleftbutton,1,0,0.50,2.00,2,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
2,0,2,2,2,2409.9319520438876,EDleftbutton,1,0,0.25,2.00,2,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
3,0,3,3,3,2412.222877122418,EDleftbutton,1,0,0.12,2.00,2,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
4,0,4,4,4,2414.1214686075546,EDrightbutton,0,1,0.06,2.00,2,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
5,0,5,5,5,2416.551775897722,EDrightbutton,0,1,0.09,2.00,2,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
0,0,0,0,0,2420.0503082269133,EDrightbutton,0,1,1.00,2.00,3,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
1,0,1,1,1,2425.645090889724,EDleftbutton,1,0,1.50,2.00,3,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
2,0,2,2,2,2429.5835593920638,EDleftbutton,1,0,1.25,2.00,3,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
3,0,3,3,3,2433.4379940356303,EDrightbutton,0,1,1.12,2.00,3,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
4,0,4,4,4,2434.6707351891964,EDrightbutton,0,1,1.18,2.00,3,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
5,0,5,5,5,2437.548612144805,EDleftbutton,1,0,1.21,2.00,3,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
0,0,0,0,0,2439.0201171955123,EDrightbutton,0,1,1.00,2.00,1,2,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
1,0,1,1,1,2442.3878596836003,EDrightbutton,0,1,1.50,2.00,1,2,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
2,0,2,2,2,2444.1382231526804,EDleftbutton,1,0,1.75,2.00,1,2,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
3,0,3,3,3,2447.248381872865,EDleftbutton,1,0,1.62,2.00,1,2,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
4,0,4,4,4,2448.863320548291,EDrightbutton,0,1,1.56,2.00,1,2,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
5,0,5,5,5,2450.5460421970492,EDleftbutton,1,0,1.59,2.00,1,2,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
0,0,0,0,0,2451.500388812463,EDleftbutton,1,0,1.00,2.00,1,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
1,0,1,1,1,2456.6480451586976,EDleftbutton,1,0,0.50,2.00,1,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
2,0,2,2,2,2459.9794785934937,EDrightbutton,0,1,0.25,2.00,1,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
3,0,3,3,3,2461.1219459614804,EDrightbutton,0,1,0.38,2.00,1,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
4,0,4,4,4,2462.9865965563804,EDleftbutton,1,0,0.44,2.00,1,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
5,0,5,5,5,2465.0307752124936,EDrightbutton,0,1,0.41,2.00,1,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
0,0,0,0,0,2466.191341929123,EDleftbutton,1,0,1.00,2.00,1,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
1,0,1,1,1,2469.128228875794,EDleftbutton,1,0,0.50,2.00,1,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
2,0,2,2,2,2470.4469745770475,EDleftbutton,1,0,0.25,2.00,1,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
3,0,3,3,3,2472.015426102531,EDleftbutton,1,0,0.12,2.00,1,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
4,0,4,4,4,2473.0834820786986,EDrightbutton,0,1,0.06,2.00,1,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
5,0,5,5,5,2474.5159073060786,EDleftbutton,1,0,0.09,2.00,1,4,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
0,0,0,0,0,2475.8633943328314,EDrightbutton,0,1,1.00,2.00,2,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
1,0,1,1,1,2481.3710031233204,EDleftbutton,1,0,1.50,2.00,2,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
2,0,2,2,2,2483.117097354523,EDrightbutton,0,1,1.25,2.00,2,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
3,0,3,3,3,2485.0984067671234,EDleftbutton,1,0,1.38,2.00,2,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
4,0,4,4,4,2487.695927798937,EDrightbutton,0,1,1.32,2.00,2,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
5,0,5,5,5,2488.9333860304614,EDleftbutton,1,0,1.35,2.00,2,3,C05M05,2022-09-20_16h03.28.869,t1_Paradigm,2021.1.4,60.048158981468504,
