Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
0,0,0,0,0,2731.7447187876096,EDleftbutton,1,0,2.00,1.00,1,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
1,0,1,1,1,2739.7673417849,EDrightbutton,0,1,2.00,1.50,1,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
2,0,2,2,2,2743.334061341244,EDrightbutton,0,1,2.00,1.25,1,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
3,0,3,3,3,2747.477710637264,EDleftbutton,1,0,2.00,1.12,1,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
4,0,4,4,4,2750.733571539866,EDleftbutton,1,0,2.00,1.18,1,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
5,0,5,5,5,2756.394896095153,EDrightbutton,0,1,2.00,1.21,1,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
0,0,0,0,0,2759.157312919153,EDleftbutton,1,0,2.00,1.00,2,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
1,0,1,1,1,2762.6402202373138,EDleftbutton,1,0,2.00,1.50,2,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
2,0,2,2,2,2765.4834420960397,EDrightbutton,0,1,2.00,1.75,2,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
3,0,3,3,3,2767.566103936173,EDleftbutton,1,0,2.00,1.62,2,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
4,0,4,4,4,2769.740486760158,EDrightbutton,0,1,2.00,1.68,2,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
5,0,5,5,5,2772.984748083283,EDrightbutton,0,1,2.00,1.65,2,3,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
0,0,0,0,0,2775.4273504080484,EDleftbutton,1,0,1.00,2.00,3,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
1,0,1,1,1,2779.676700943266,EDrightbutton,0,1,0.50,2.00,3,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
2,0,2,2,2,2781.4585567989852,EDrightbutton,0,1,0.75,2.00,3,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
3,0,3,3,3,2783.292061547865,EDrightbutton,0,1,0.88,2.00,3,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
4,0,4,4,4,2784.9465421010973,EDleftbutton,1,0,0.94,2.00,3,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
5,0,5,5,5,2787.0328873962862,EDrightbutton,0,1,0.91,2.00,3,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
0,0,0,0,0,2789.559979173471,EDleftbutton,1,0,2.00,1.00,2,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
1,0,1,1,1,2792.1070742740994,EDleftbutton,1,0,2.00,1.50,2,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
2,0,2,2,2,2793.7895961800823,EDleftbutton,1,0,2.00,1.75,2,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
3,0,3,3,3,2795.4277831708314,EDleftbutton,1,0,2.00,1.88,2,4,E02L11,2022-11-04_09h07.58.402,t1_Paradigm,2021.1.4,59.98826094121495,
