vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
0,0,0,0,0,3101.3528904897976,VS1leftbutton,1,0,2,1,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
1,0,1,1,1,3116.738278859062,VS1leftbutton,1,0,2,3,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
2,0,2,2,2,3124.1665430510184,VS1leftbutton,1,0,1,4,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
3,0,3,3,3,3130.1249812330934,VS1rightbutton,0,1,4,1,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
4,0,4,4,4,3136.0580725320615,VS1rightbutton,0,1,4,2,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
5,0,5,5,5,3140.043385577039,VS1rightbutton,0,1,4,2,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
6,0,6,6,6,3145.836757680343,VS1leftbutton,1,0,3,4,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
7,0,7,7,7,3148.7725488485303,VS1rightbutton,0,1,1,2,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
8,0,8,8,8,3152.1177907781093,VS1rightbutton,0,1,1,3,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
9,0,9,9,9,3160.836890171573,VS1rightbutton,0,1,4,2,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
10,0,10,10,10,3162.8658547383384,VS1leftbutton,1,0,3,2,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
11,0,11,11,11,3166.5486903581186,VS1rightbutton,0,1,1,2,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
12,0,12,12,12,3169.0006550776307,VS1leftbutton,1,0,3,1,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
13,0,13,13,13,3174.283863533463,VS1leftbutton,1,0,2,3,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
14,0,14,14,14,3176.898197349685,VS1leftbutton,1,0,1,4,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
15,0,15,15,15,3180.081024307816,VS1rightbutton,0,1,4,3,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
16,0,16,16,16,3182.3803543450194,VS1leftbutton,1,0,3,4,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
17,0,17,17,17,3185.382024439983,VS1leftbutton,1,0,3,1,B02L10,2022-11-17_09h09.26.236,t1_Paradigm,2021.1.4,60.07948439223232,
