Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2880.720401759663,2882.7240743016055,left,1,1.2992800881047515,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
T,left,Pretarget,0,1,1,1,2884.223186481914,2886.225683605122,left,1,0.5976173389663018,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
B,left,Distractor,0,2,2,2,2887.7232549731534,2889.7253543018105,left,1,1.0339472736150128,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
T,right,Target,0,3,3,3,2891.2233038954673,2893.225124447137,right,1,1.2463730921499518,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
Z,left,Distractor,0,4,4,4,2894.7234403967423,2896.7251076050297,left,1,0.7703763040199192,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
T,right,Target,0,5,5,5,2898.223270532053,2900.225088517307,right,1,0.9662320547340641,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
L,left,Distractor,0,6,6,6,2901.7234288478676,2903.7250710335948,left,1,0.8903848245226982,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
T,right,Target,0,7,7,7,2905.223367735076,2907.2254138105927,right,1,1.0379553745087833,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
Z,left,Lure,0,8,8,8,2908.7232376498423,2910.7248269032298,left,1,1.18648448103977,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
J,left,Distractor,0,9,9,9,2912.22324358468,2914.225218762942,left,1,0.7262512643610535,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
D,left,Pretarget,0,10,10,10,2915.72344007594,2917.725281479744,None,0,,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
H,left,Distractor,0,11,11,11,2919.223289138572,2921.22493453232,left,1,1.2946720873660524,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
D,right,Target,0,12,12,12,2922.7232434242796,2924.7253405073225,right,1,0.994267588052935,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
S,left,Distractor,0,13,13,13,2926.223197389184,2928.2250942917444,None,0,,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
R,left,Pretarget,0,14,14,14,2929.7232645972153,2931.7251929383765,left,1,1.322440071769961,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
Z,left,Distractor,0,15,15,15,2933.2232811185213,2935.2246724370398,left,1,0.9907977930106426,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
R,right,Target,0,16,16,16,2936.723282241328,2938.7253308832605,right,1,0.9461289938653863,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
T,left,Distractor,0,17,17,17,2940.223238131045,2942.223885830397,left,1,1.127448240994454,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
M,left,Distractor,0,18,18,18,2943.7234108829525,2945.724835244084,left,1,0.6346648436556279,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
R,left,Lure,0,19,19,19,2947.223069068362,2949.224787604978,left,1,1.118560740821522,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
J,left,Distractor,0,20,20,20,2950.723356025801,2952.7394355872775,left,1,0.7559148681166334,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
K,left,Distractor,0,21,21,21,2954.2232961962172,2956.225654732937,left,1,0.9977126813373616,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
Z,left,Distractor,0,22,22,22,2957.723198191189,2959.7252038456463,left,1,0.6981082623533439,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
W,left,Pretarget,0,23,23,23,2961.223283684937,2963.2252322366285,left,1,0.6221833980443989,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
Q,left,Distractor,0,24,24,24,2964.723341589709,2966.7252054496566,left,1,1.1062111448563883,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
W,right,Target,0,25,25,25,2968.223235243827,2970.225164226593,right,1,1.1103466041658976,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
D,left,Pretarget,0,26,26,26,2971.723194662367,2973.7248384521044,left,1,0.7945904432417592,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
W,right,Target,0,27,27,27,2975.22338858721,2977.2241460008654,right,1,0.766948854848124,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
D,right,Target,0,28,28,28,2978.7232867325565,2980.72541814142,right,1,0.8818874196513207,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
L,left,Pretarget,0,29,29,29,2982.2232005972046,2984.22536504868,left,1,1.301987978264151,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
P,left,Distractor,0,30,30,30,2985.723299564639,2987.7254075549527,left,1,0.7142644955210926,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
L,right,Target,0,31,31,31,2989.2229821310048,2991.224693930778,right,1,0.8307506094442942,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
R,left,Distractor,0,32,32,32,2992.723003785143,2994.7252169985304,left,1,0.5782527644314541,1,2.91,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
