Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
Z,left,Pretarget,0,49,49,49,3055.8459558127506,3057.8471514408593,left,1,2,1.47,0.4985323320142925,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
V,left,Distractor,0,50,50,50,3059.345971211238,3061.3481924425287,left,1,2,1.47,0.5331904696067795,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
P,right,Target,0,51,51,51,3062.8460761134047,3064.84674177703,right,1,2,1.47,0.9226425081433263,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
Z,right,Target,0,52,52,52,3066.3459615871834,3068.3475344781473,right,1,2,1.47,0.9738219357968774,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
H,left,Distractor,0,53,53,53,3069.8459195621544,3071.84770033267,left,1,2,1.47,0.7536932301009074,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
L,left,Distractor,0,54,54,54,3073.3461258376774,3075.347439520847,left,1,2,1.47,0.6300488580891397,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
Z,right,Target,0,55,55,55,3076.845967361616,3078.8481083924707,left,0,2,1.47,1.1136398487142287,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
Z,left,Lure,0,56,56,56,3080.345940414263,3082.3460488452693,left,1,2,1.47,0.6075096481072251,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
B,left,Distractor,0,57,57,57,3083.8459426598856,3085.8478539967036,left,1,2,1.47,0.48208835523109883,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
J,left,Distractor,0,58,58,58,3087.3459465095075,3089.348268793343,left,1,2,1.47,0.45310103008523583,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
X,left,Pretarget,0,59,59,59,3090.845889727585,3092.8478559215146,left,1,2,1.47,0.42538985432474874,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
R,left,Distractor,0,60,60,60,3094.3459452262905,3096.348043590522,left,1,2,1.47,0.5092509599926416,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
F,left,Distractor,0,61,61,61,3097.8459628704004,3099.84751394685,left,1,2,1.47,0.5300308931909967,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
X,right,Target,0,62,62,62,3101.345925978181,3103.347881264839,right,1,2,1.47,0.6135609314660542,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
T,left,Distractor,0,63,63,63,3104.8458762539085,3106.848343219346,left,1,2,1.47,0.5530391153297387,G26N02,2022-09-02_14h41.38.487,t1_Paradigm,2021.1.4,59.96706534128246,
