Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2788.905450040227,2790.898776076385,left,1,1.0818869442591676,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
F,left,Distractor,0,1,1,1,2792.3969025929764,2794.3988142518174,left,1,0.6537783412495628,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
G,left,Distractor,0,2,2,2,2795.8972105628527,2797.898988126479,left,1,0.737600042088161,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
V,left,Distractor,0,3,3,3,2799.3967537408716,2801.3988986227305,left,1,0.6298410618801427,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
H,left,Distractor,0,4,4,4,2802.8972683072025,2804.8993981113745,left,1,0.5052601896313718,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
C,left,Pretarget,0,5,5,5,2806.396924407509,2808.3991065023984,left,1,0.5735749656414555,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
C,right,Target,0,6,6,6,2809.897135174393,2811.897122342314,right,1,0.627555668761488,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
C,right,Target,0,7,7,7,2813.3971569889254,2815.3973991944004,right,1,0.5834129991526424,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
W,left,Distractor,0,8,8,8,2816.8971563473206,2818.8986984423136,left,1,0.42593998180382187,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
R,left,Pretarget,0,9,9,9,2820.3971242671287,2822.398499545103,left,1,0.6860773235348461,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
R,right,Target,0,10,10,10,2823.896804427579,2825.8972108836533,right,1,0.691393011908076,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
Z,left,Distractor,0,11,11,11,2827.397266703196,2829.3977873647636,left,1,0.5828105330838298,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
R,left,Lure,0,12,12,12,2830.897143836046,2832.8977241667817,left,1,0.7792106218803383,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
H,left,Pretarget,0,13,13,13,2834.3972407182373,2836.3988867530607,left,1,0.5738264743704349,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
H,right,Target,0,14,14,14,2837.897148648077,2839.897126833541,right,1,0.5795672253334487,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
K,left,Distractor,0,15,15,15,2841.3971274751457,2843.3988084773846,left,1,0.5981583401444368,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
J,left,Distractor,0,16,16,16,2844.89715602652,2846.8975233447563,left,1,0.5229533797792101,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
H,left,Lure,0,17,17,17,2848.397206713227,2850.398760036289,left,1,0.5259528780406981,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
S,left,Distractor,0,18,18,18,2851.897255154323,2853.8990067329905,left,1,0.5937922255543526,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
T,left,Pretarget,0,19,19,19,2855.397122342314,2857.399146602642,left,1,0.4855000725001446,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
T,right,Target,0,20,20,20,2858.8972294901687,2860.897135174393,right,1,0.523394482461299,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
X,left,Pretarget,0,21,21,21,2862.397207996437,2864.3993259309354,left,1,0.5733882589047425,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
X,right,Target,0,22,22,22,2865.897109510239,2867.896943014024,right,1,0.8355822619632818,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
W,left,Distractor,0,23,23,23,2869.397286913718,2871.3997070436562,left,1,0.48482863401295617,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
K,left,Distractor,0,24,24,24,2872.89694429723,2874.8993191940936,left,1,0.6492325775689096,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
F,left,Pretarget,0,25,25,25,2876.396939485203,2878.4096868716297,left,1,0.5310831428832898,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
F,right,Target,0,26,26,26,2879.897227565354,2881.8972169788904,right,1,0.6113330347725423,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
Z,left,Distractor,0,27,27,27,2883.3970806380603,2885.396432618116,left,1,0.5841983223326679,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
F,left,Lure,0,28,28,28,2886.897137099204,2888.8986698909393,left,1,0.9538632254443655,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
P,left,Distractor,0,29,29,29,2890.397309049051,2892.3988415199856,left,1,0.525723183844093,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
F,left,Lure,0,30,30,30,2893.897194522753,2895.898506923546,left,1,0.7859910919723916,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
R,left,Distractor,0,31,31,31,2897.397206071626,2899.3989175500465,left,1,0.46963577429414727,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
V,left,Distractor,0,32,32,32,2900.8971172094825,2902.8989951841213,left,1,0.4095271122569102,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
M,left,Pretarget,0,33,33,33,2904.3969237659076,2906.3987029335403,left,1,0.3983006478920288,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
M,right,Target,0,34,34,34,2907.8971496104823,2909.897021610501,right,1,0.6434180421601923,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
M,right,Target,0,35,35,35,2911.397092186933,2913.3970706932014,right,1,0.6000398436008254,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
D,left,Distractor,0,36,36,36,2914.8969574501098,2916.897698502624,left,1,0.5547644222933741,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
M,left,Lure,0,37,37,37,2918.3970889789125,2920.399033359554,left,1,0.49369303359344485,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
F,left,Distractor,0,38,38,38,2921.8969115754335,2923.899001600159,left,1,0.5778034561917593,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
T,left,Pretarget,0,39,39,39,2925.3966360065533,2927.3993111740456,left,1,0.613405094591144,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
T,right,Target,0,40,40,40,2928.897189069121,2930.897176237042,right,1,0.6673630207733368,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
Z,left,Distractor,0,41,41,41,2932.397224357337,2934.3985014699138,left,1,0.4462432166401413,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
S,left,Distractor,0,42,42,42,2935.8970495202702,2937.8991142016457,left,1,0.4494156271648535,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
D,left,Distractor,0,43,43,43,2939.3972205077116,2941.3973048786283,left,1,1.0154382732143858,0,3.0,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
