vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
0,0,0,0,0,2927.5841193795804,VS1rightbutton,0,1,4,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
1,0,1,1,1,2942.6568722465126,VS1rightbutton,0,1,3,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
2,0,2,2,2,2946.656464185773,VS1leftbutton,1,0,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
3,0,3,3,3,2951.916293011991,VS1rightbutton,0,1,2,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
4,0,4,4,4,2961.4090212220453,VS1rightbutton,0,1,3,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
5,0,5,5,5,2963.9328015070005,VS1rightbutton,0,1,2,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
6,0,6,6,6,2966.0233441540004,VS1leftbutton,1,0,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
7,0,7,7,7,2972.273374068831,VS1rightbutton,0,1,3,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
8,0,8,8,8,2977.849870860966,VS1rightbutton,0,1,4,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
9,0,9,9,9,2981.471949834193,VS1rightbutton,0,1,4,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
10,0,10,10,10,2986.3437639047806,VS1rightbutton,0,1,4,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
11,0,11,11,11,2988.4223290708305,VS1leftbutton,1,0,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
12,0,12,12,12,2993.916688561434,VS1rightbutton,0,1,3,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
13,0,13,13,13,2996.316766131471,VS1rightbutton,0,1,4,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
14,0,14,14,14,2998.6752593607744,VS1rightbutton,0,1,4,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
15,0,15,15,15,3001.105911651641,VS1rightbutton,0,1,3,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
16,0,16,16,16,3003.7675112433244,VS1rightbutton,0,1,4,1,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
17,0,17,17,17,3005.939652885312,VS1leftbutton,1,0,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
