Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2613.2938175087183,2615.29606312095,None,0,0,1.47,,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
F,left,Distractor,0,1,1,1,2616.7936125164015,2618.7960105094644,left,1,0,1.47,0.7530525890288118,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
G,left,Distractor,0,2,2,2,2620.294304485771,2622.2959524443468,left,1,0,1.47,0.4051995547270053,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
V,left,Distractor,0,3,3,3,2623.794272084793,2625.795588655168,left,1,0,1.47,0.4415829641438904,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
H,left,Distractor,0,4,4,4,2627.29427657602,2629.2959428202957,left,1,0,1.47,0.5412150045413,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
C,left,Pretarget,0,5,5,5,2630.7944372976926,2632.7963964339688,left,1,0,1.47,0.5448561043776863,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
C,right,Target,0,6,6,6,2634.2943538892396,2636.294321809066,right,1,0,1.47,0.48669506831356557,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
C,right,Target,0,7,7,7,2637.7943458691952,2639.794156275362,right,1,0,1.47,0.42707534670989844,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
W,left,Distractor,0,8,8,8,2641.2945207061493,2643.295655061127,left,1,0,1.47,0.41357921718008583,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
R,left,Pretarget,0,9,9,9,2644.7942531574918,2646.7951562144117,left,1,0,1.47,0.5140716478636023,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
R,right,Target,0,10,10,10,2648.2944334480744,2650.2944129167627,right,1,0,1.47,0.5186020101464237,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
Z,left,Distractor,0,11,11,11,2651.7943253378835,2653.7966225991986,left,1,0,1.47,0.4723921223921934,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
R,left,Lure,0,12,12,12,2655.294341377972,2657.2959749004694,left,1,0,1.47,1.1330088958311535,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
H,left,Pretarget,0,13,13,13,2658.794266310364,2660.7960878226877,left,1,0,1.47,0.6890189561745501,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
H,right,Target,0,14,14,14,2662.2942364757982,2664.29453931265,right,1,0,1.47,0.43847632001779857,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
K,left,Distractor,0,15,15,15,2665.794281067243,2667.795907532105,left,1,0,1.47,0.47321754529184545,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
