Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2729.0933283758723,EDrightbutton,0,1,1.00,2.00,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2735.872640941977,EDleftbutton,1,0,1.50,2.00,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2742.3187784370966,EDleftbutton,1,0,1.25,2.00,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2745.1248295338073,EDrightbutton,0,1,1.12,2.00,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2747.207801777692,EDrightbutton,0,1,1.18,2.00,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2751.9750858706902,EDleftbutton,1,0,1.21,2.00,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2753.6647997056316,EDleftbutton,1,0,2.00,1.00,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2757.1671968989986,EDleftbutton,1,0,2.00,1.50,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2760.116719657819,EDleftbutton,1,0,2.00,1.75,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2762.9164121369677,EDleftbutton,1,0,2.00,1.88,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2764.9982859546117,EDrightbutton,0,1,2.00,1.94,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2768.254786126081,EDleftbutton,1,0,2.00,1.91,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2773.6021133797876,EDleftbutton,1,0,1.00,2.00,3,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2778.5829515521527,EDrightbutton,0,1,0.50,2.00,3,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2781.664469600316,EDleftbutton,1,0,0.75,2.00,3,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2783.6402224184812,EDrightbutton,0,1,0.62,2.00,3,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2785.38040996578,EDrightbutton,0,1,0.68,2.00,3,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2787.043669179937,EDrightbutton,0,1,0.71,2.00,3,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2789.51876483509,EDleftbutton,1,0,2.00,1.00,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2792.1012111240034,EDleftbutton,1,0,2.00,1.50,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2795.1447786096887,EDleftbutton,1,0,2.00,1.75,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2797.764150177708,EDleftbutton,1,0,2.00,1.88,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2799.8647633266783,EDleftbutton,1,0,2.00,1.94,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2801.885057585573,EDrightbutton,0,1,2.00,1.97,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2803.6021932594995,EDleftbutton,1,0,1.00,2.00,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2813.234971145459,EDrightbutton,0,1,0.50,2.00,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2815.252097163243,EDrightbutton,0,1,0.75,2.00,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2817.7672022884735,EDrightbutton,0,1,0.88,2.00,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2819.499621934776,EDrightbutton,0,1,0.94,2.00,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2821.234007776883,EDrightbutton,0,1,0.97,2.00,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2822.8183320410353,EDleftbutton,1,0,1.00,2.00,2,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2830.3172527025163,EDleftbutton,1,0,0.50,2.00,2,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2835.6312749283243,EDrightbutton,0,1,0.25,2.00,2,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2837.3412852677748,EDrightbutton,0,1,0.38,2.00,2,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2838.9187873553938,EDleftbutton,1,0,0.44,2.00,2,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2840.418810934345,EDleftbutton,1,0,0.41,2.00,2,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
