Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
0,0,0,0,0,3120.607633363961,EDleftbutton,1,0,2.00,1.00,2,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
1,0,1,1,1,3130.3538905627647,EDleftbutton,1,0,2.00,1.50,2,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
2,0,2,2,2,3136.700494099805,EDleftbutton,1,0,2.00,1.75,2,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
3,0,3,3,3,3140.137880856568,EDleftbutton,1,0,2.00,1.88,2,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
4,0,4,4,4,3141.7192119554056,EDleftbutton,1,0,2.00,1.94,2,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
5,0,5,5,5,3142.9268708552336,EDleftbutton,1,0,2.00,1.97,2,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
0,0,0,0,0,3144.6277605043542,EDleftbutton,1,0,2.00,1.00,1,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
1,0,1,1,1,3149.216904744797,EDleftbutton,1,0,2.00,1.50,1,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
2,0,2,2,2,3150.3592402630056,EDleftbutton,1,0,2.00,1.75,1,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
3,0,3,3,3,3151.2673659944376,EDleftbutton,1,0,2.00,1.88,1,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
4,0,4,4,4,3152.199743101468,EDleftbutton,1,0,2.00,1.94,1,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
5,0,5,5,5,3153.5739459075885,EDleftbutton,1,0,2.00,1.97,1,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
0,0,0,0,0,3154.607862096047,EDrightbutton,0,1,2.00,1.00,1,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
1,0,1,1,1,3168.5621702151693,EDleftbutton,1,0,2.00,0.50,1,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
2,0,2,2,2,3170.878294319489,EDleftbutton,1,0,2.00,0.75,1,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
3,0,3,3,3,3172.7952405119504,EDleftbutton,1,0,2.00,0.88,1,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
4,0,4,4,4,3174.2159237311644,EDleftbutton,1,0,2.00,0.94,1,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
5,0,5,5,5,3175.270251932514,EDleftbutton,1,0,2.00,0.97,1,3,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
0,0,0,0,0,3176.3197235068583,EDleftbutton,1,0,1.00,2.00,2,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
1,0,1,1,1,3180.0908136959515,EDleftbutton,1,0,0.50,2.00,2,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
2,0,2,2,2,3186.5594671344406,EDleftbutton,1,0,0.25,2.00,2,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
3,0,3,3,3,3194.6443010743023,EDleftbutton,1,0,0.12,2.00,2,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
4,0,4,4,4,3196.5507984129254,EDleftbutton,1,0,0.06,2.00,2,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
5,0,5,5,5,3197.7848182847083,EDleftbutton,1,0,0.03,2.00,2,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
0,0,0,0,0,3198.794552070074,EDleftbutton,1,0,1.00,2.00,3,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
1,0,1,1,1,3202.2198516353237,EDleftbutton,1,0,0.50,2.00,3,4,T14G09,2022-12-09_16h19.32.568,t1_Paradigm,2021.1.4,60.022027957645406,
