Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
0,0,0,0,0,2578.109460513771,EDleftbutton,1,0,1.00,2.00,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
1,0,1,1,1,2582.1027336176066,EDrightbutton,0,1,0.50,2.00,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
2,0,2,2,2,2584.1918456634635,EDrightbutton,0,1,0.75,2.00,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
3,0,3,3,3,2586.5257995347088,EDrightbutton,0,1,0.88,2.00,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
4,0,4,4,4,2590.030135814715,EDrightbutton,0,1,0.94,2.00,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
5,0,5,5,5,2591.351998018727,EDrightbutton,0,1,0.97,2.00,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
0,0,0,0,0,2592.568735988975,EDleftbutton,1,0,1.00,2.00,1,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
1,0,1,1,1,2594.6319018936297,EDleftbutton,1,0,0.50,2.00,1,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
2,0,2,2,2,2597.642269250363,EDrightbutton,0,1,0.25,2.00,1,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
3,0,3,3,3,2600.0912691181925,EDrightbutton,0,1,0.38,2.00,1,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
4,0,4,4,4,2601.8604152203848,EDrightbutton,0,1,0.44,2.00,1,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
5,0,5,5,5,2603.391197771838,EDrightbutton,0,1,0.47,2.00,1,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
0,0,0,0,0,2604.741458006383,EDleftbutton,1,0,1.00,2.00,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
1,0,1,1,1,2607.533629668791,EDleftbutton,1,0,0.50,2.00,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
2,0,2,2,2,2609.507348931152,EDrightbutton,0,1,0.25,2.00,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
3,0,3,3,3,2610.678805384853,EDrightbutton,0,1,0.38,2.00,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
4,0,4,4,4,2611.7920840834754,EDrightbutton,0,1,0.44,2.00,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
5,0,5,5,5,2612.9891713300576,EDrightbutton,0,1,0.47,2.00,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
0,0,0,0,0,2614.162186239649,EDrightbutton,0,1,1.00,2.00,2,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
1,0,1,1,1,2616.3158693027176,EDleftbutton,1,0,1.50,2.00,2,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
2,0,2,2,2,2621.2477790880757,EDleftbutton,1,0,1.25,2.00,2,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
3,0,3,3,3,2623.478173918288,EDrightbutton,0,1,1.12,2.00,2,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
4,0,4,4,4,2624.4262736158357,EDrightbutton,0,1,1.18,2.00,2,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
