Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
0,0,0,0,0,2629.28334062628,EDrightbutton,0,1,2.00,1.00,1,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
1,0,1,1,1,2634.043919712305,EDrightbutton,0,1,2.00,0.50,1,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
2,0,2,2,2,2636.6104399221367,EDrightbutton,0,1,2.00,0.25,1,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
3,0,3,3,3,2638.250890867028,EDrightbutton,0,1,2.00,0.12,1,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
4,0,4,4,4,2639.5183979920694,EDrightbutton,0,1,2.00,0.06,1,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
5,0,5,5,5,2640.9737940092455,EDrightbutton,0,1,2.00,0.03,1,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
0,0,0,0,0,2642.9043233838165,EDleftbutton,1,0,2.00,1.00,3,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
1,0,1,1,1,2647.151621589728,EDleftbutton,1,0,2.00,1.50,3,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
2,0,2,2,2,2648.9040510229534,EDrightbutton,0,1,2.00,1.75,3,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
3,0,3,3,3,2651.3707004518365,EDleftbutton,1,0,2.00,1.62,3,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
4,0,4,4,4,2653.3095215944923,EDleftbutton,1,0,2.00,1.68,3,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
5,0,5,5,5,2655.2034593358403,EDrightbutton,0,1,2.00,1.71,3,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
0,0,0,0,0,2657.218551784521,EDrightbutton,0,1,2.00,1.00,2,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
1,0,1,1,1,2660.1328873972525,EDrightbutton,0,1,2.00,0.50,2,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
2,0,2,2,2,2661.434903188434,EDrightbutton,0,1,2.00,0.25,2,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
3,0,3,3,3,2662.5157385438797,EDrightbutton,0,1,2.00,0.12,2,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
4,0,4,4,4,2664.0438090356183,EDrightbutton,0,1,2.00,0.06,2,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
5,0,5,5,5,2665.660995102022,EDrightbutton,0,1,2.00,0.03,2,3,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
0,0,0,0,0,2667.118660472217,EDrightbutton,0,1,2.00,1.00,2,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
1,0,1,1,1,2668.434137113334,EDrightbutton,0,1,2.00,0.50,2,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
2,0,2,2,2,2669.5212210492464,EDrightbutton,0,1,2.00,0.25,2,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
3,0,3,3,3,2670.465701138368,EDrightbutton,0,1,2.00,0.12,2,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
4,0,4,4,4,2671.4176257575746,EDrightbutton,0,1,2.00,0.06,2,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
5,0,5,5,5,2672.3385259407223,EDrightbutton,0,1,2.00,0.03,2,4,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
0,0,0,0,0,2673.2854489366873,EDrightbutton,0,1,2.00,1.00,1,2,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
1,0,1,1,1,2676.117524191679,EDrightbutton,0,1,2.00,0.50,1,2,D29N05,2023-01-30_12h16.58.275,t1_Paradigm,2021.1.4,60.01251387114412,
