Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
0,0,0,0,0,3083.4055767569953,EDleftbutton,1,0,1.00,2.00,1,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
1,0,1,1,1,3105.5811683478823,EDrightbutton,0,1,0.50,2.00,1,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
2,0,2,2,2,3109.582883675932,EDrightbutton,0,1,0.75,2.00,1,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
3,0,3,3,3,3114.661267142059,EDrightbutton,0,1,0.88,2.00,1,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
4,0,4,4,4,3117.999524892308,EDleftbutton,1,0,0.94,2.00,1,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
5,0,5,5,5,3119.7731230840145,EDleftbutton,1,0,0.91,2.00,1,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
0,0,0,0,0,3125.8887089902855,EDleftbutton,1,0,2.00,1.00,2,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
1,0,1,1,1,3129.2383632299316,EDleftbutton,1,0,2.00,1.50,2,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
2,0,2,2,2,3133.223647402716,EDleftbutton,1,0,2.00,1.75,2,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
3,0,3,3,3,3136.0421318829613,EDleftbutton,1,0,2.00,1.88,2,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
4,0,4,4,4,3137.9547752654034,EDleftbutton,1,0,2.00,1.94,2,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
5,0,5,5,5,3139.625618024962,EDleftbutton,1,0,2.00,1.97,2,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
0,0,0,0,0,3141.383250865838,EDleftbutton,1,0,2.00,1.00,1,2,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
1,0,1,1,1,3151.3410702209803,EDrightbutton,0,1,2.00,1.50,1,2,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
2,0,2,2,2,3152.7908143493405,EDleftbutton,1,0,2.00,1.25,1,2,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
3,0,3,3,3,3156.4417016233783,EDrightbutton,0,1,2.00,1.38,1,2,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
4,0,4,4,4,3162.351784043829,EDleftbutton,1,0,2.00,1.32,1,2,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
5,0,5,5,5,3164.12540854128,EDrightbutton,0,1,2.00,1.35,1,2,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
0,0,0,0,0,3168.4972879402776,EDleftbutton,1,0,2.00,1.00,1,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
1,0,1,1,1,3179.899511354466,EDrightbutton,0,1,2.00,1.50,1,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
2,0,2,2,2,3181.0904841158044,EDrightbutton,0,1,2.00,1.25,1,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
3,0,3,3,3,3183.6082770753565,EDleftbutton,1,0,2.00,1.12,1,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
4,0,4,4,4,3185.3810944351135,EDleftbutton,1,0,2.00,1.18,1,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
5,0,5,5,5,3190.2553403901256,EDrightbutton,0,1,2.00,1.21,1,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
0,0,0,0,0,3192.3412110530335,EDleftbutton,1,0,1.00,2.00,3,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
1,0,1,1,1,3196.2411731342436,EDrightbutton,0,1,0.50,2.00,3,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
2,0,2,2,2,3203.19229318219,EDleftbutton,1,0,0.75,2.00,3,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
3,0,3,3,3,3207.110159541233,EDleftbutton,1,0,0.62,2.00,3,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
4,0,4,4,4,3211.435478065483,EDrightbutton,0,1,0.56,2.00,3,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
5,0,5,5,5,3214.1246613935364,EDleftbutton,1,0,0.59,2.00,3,4,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
0,0,0,0,0,3217.6902493529487,EDleftbutton,1,0,2.00,1.00,2,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
1,0,1,1,1,3223.173493546099,EDrightbutton,0,1,2.00,1.50,2,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
2,0,2,2,2,3227.208547896371,EDrightbutton,0,1,2.00,1.25,2,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
3,0,3,3,3,3230.2762197852717,EDleftbutton,1,0,2.00,1.12,2,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
4,0,4,4,4,3231.6730521226127,EDleftbutton,1,0,2.00,1.18,2,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
5,0,5,5,5,3233.3546176874806,EDrightbutton,0,1,2.00,1.21,2,3,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
