vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
0,0,0,0,0,2467.609051295847,VS1leftbutton,1,0,1,2,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
1,0,1,1,1,2473.050880777475,VS1leftbutton,1,0,3,4,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
2,0,2,2,2,2476.9076677737175,VS1rightbutton,0,1,3,1,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
3,0,3,3,3,2483.1008774251095,VS1leftbutton,1,0,1,4,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
4,0,4,4,4,2488.6914720281493,VS1leftbutton,1,0,3,2,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
5,0,5,5,5,2491.0013791271485,VS1rightbutton,0,1,4,1,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
6,0,6,6,6,2494.791004331142,VS1leftbutton,1,0,3,2,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
7,0,7,7,7,2497.1694443294546,VS1rightbutton,0,1,3,1,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
8,0,8,8,8,2500.2830274326843,VS1rightbutton,0,1,3,1,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
9,0,9,9,9,2503.526497110026,VS1rightbutton,0,1,2,1,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
10,0,10,10,10,2505.9074393627816,VS1leftbutton,1,0,1,2,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
11,0,11,11,11,2508.692313491367,VS1rightbutton,0,1,2,3,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
12,0,12,12,12,2511.248991639586,VS1rightbutton,0,1,4,3,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
13,0,13,13,13,2514.7560635559494,VS1rightbutton,0,1,2,4,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
14,0,14,14,14,2517.491360645741,VS1leftbutton,1,0,4,2,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
15,0,15,15,15,2519.4900832127896,VS1rightbutton,0,1,2,4,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
16,0,16,16,16,2521.353265073092,VS1leftbutton,1,0,3,4,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
17,0,17,17,17,2525.7347225336125,VS1leftbutton,1,0,1,4,S15I11,2022-10-10_15h41.45.368,t1_Paradigm,2021.1.4,59.9431757116503,
