Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2690.3350577507663,2692.3236984743853,left,1,1.097550420439802,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
T,left,Pretarget,0,1,1,1,2693.822301381879,2695.824199887851,left,1,0.34888110695465,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
B,left,Distractor,0,2,2,2,2697.3222182941827,2699.3240009906294,left,1,0.5614948472648393,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
T,right,Target,0,3,3,3,2700.822281492161,2702.823927206191,right,1,0.46920333326852415,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
Z,left,Distractor,0,4,4,4,2704.3222786049446,2706.324206303878,left,1,0.45694516981893685,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
T,right,Target,0,5,5,5,2707.8223389157065,2709.824300619657,right,1,0.6527405469241785,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
L,left,Distractor,0,6,6,6,2711.3222545447934,2713.324450754968,left,1,0.40059855228173546,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
T,right,Target,0,7,7,7,2714.822378053548,2716.8234601185395,right,1,0.6137246133439476,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
Z,left,Lure,0,8,8,8,2718.3222680184845,2720.324003877846,left,1,0.36150562623515725,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
J,left,Distractor,0,9,9,9,2721.822358805439,2723.824027937997,left,1,0.7490138548018876,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
D,left,Pretarget,0,10,10,10,2725.3217470361124,2727.3236856423173,left,1,0.44939252942276653,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
H,left,Distractor,0,11,11,11,2728.8223385949095,2730.824521010596,left,1,0.38869712060841266,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
D,right,Target,0,12,12,12,2732.322459216448,2734.3241373314668,left,0,0.39295993695850484,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
S,left,Distractor,0,13,13,13,2735.8223584846273,2737.824189942985,left,1,0.6366834467480658,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
R,left,Pretarget,0,14,14,14,2739.32226192324,2741.3241873765655,left,1,0.9769089961919235,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
Z,left,Distractor,0,15,15,15,2742.822286625,2744.8238829355105,left,1,0.5973948314931476,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
R,right,Target,0,16,16,16,2746.3221993668703,2748.3241713364696,right,1,0.4890173451276496,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
T,left,Distractor,0,17,17,17,2749.8222397879144,2751.823795035787,left,1,0.5890831736760447,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
M,left,Distractor,0,18,18,18,2753.3222545447934,2755.324019276348,left,1,0.6250835689133964,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
R,left,Lure,0,19,19,19,2756.822351747789,2758.8229651211295,right,0,1.0142782533512218,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
J,left,Distractor,0,20,20,20,2760.322287266594,2762.3243035068735,left,1,0.8408947423158679,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
K,left,Distractor,0,21,21,21,2763.8221842891653,2765.8241835269437,left,1,0.540773928296403,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
Z,left,Distractor,0,22,22,22,2767.322416870593,2769.324304148482,left,1,0.5768814713665051,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
W,left,Pretarget,0,23,23,23,2770.8222895122162,2772.8244850807823,left,1,0.5966961248486768,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
Q,left,Distractor,0,24,24,24,2774.322161191434,2776.3237879781373,left,1,0.45743022236274555,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
W,right,Target,0,25,25,25,2777.8222946450405,2779.8238704242394,left,0,0.46133791096508503,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
D,left,Pretarget,0,26,26,26,2781.3222984946624,2783.3245903038187,left,1,0.6726174359791912,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
W,right,Target,0,27,27,27,2784.8224447803514,2786.8236628653685,None,0,,1,1.97,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
