Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
0,0,0,0,0,2860.5720479483425,EDrightbutton,0,1,1.00,2.00,1,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
1,0,1,1,1,2869.4643290683744,EDrightbutton,0,1,1.50,2.00,1,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
2,0,2,2,2,2872.770238753641,EDrightbutton,0,1,1.75,2.00,1,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
3,0,3,3,3,2875.240796191967,EDrightbutton,0,1,1.88,2.00,1,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
4,0,4,4,4,2877.5843016205763,EDrightbutton,0,1,1.94,2.00,1,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
5,0,5,5,5,2879.3335185429896,EDrightbutton,0,1,1.97,2.00,1,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
0,0,0,0,0,2880.834091495286,EDrightbutton,0,1,1.00,2.00,1,2,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
1,0,1,1,1,2885.168489356438,EDrightbutton,0,1,1.50,2.00,1,2,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
2,0,2,2,2,2886.5749444691755,EDrightbutton,0,1,1.75,2.00,1,2,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
3,0,3,3,3,2887.9019000458065,EDrightbutton,0,1,1.88,2.00,1,2,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
4,0,4,4,4,2889.6134214554913,EDrightbutton,0,1,1.94,2.00,1,2,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
5,0,5,5,5,2891.749813614064,EDrightbutton,0,1,1.97,2.00,1,2,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
0,0,0,0,0,2892.8298687791685,EDleftbutton,1,0,2.00,1.00,2,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
1,0,1,1,1,2895.193932800961,EDleftbutton,1,0,2.00,1.50,2,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
2,0,2,2,2,2896.5815767287568,EDleftbutton,1,0,2.00,1.75,2,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
3,0,3,3,3,2897.473619172146,EDleftbutton,1,0,2.00,1.88,2,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
4,0,4,4,4,2898.2993929143704,EDleftbutton,1,0,2.00,1.94,2,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
5,0,5,5,5,2899.128632600914,EDleftbutton,1,0,2.00,1.97,2,3,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
0,0,0,0,0,2899.961290753068,EDleftbutton,1,0,2.00,1.00,2,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
1,0,1,1,1,2900.75990572272,EDleftbutton,1,0,2.00,1.50,2,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
2,0,2,2,2,2901.980260414188,EDleftbutton,1,0,2.00,1.75,2,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
3,0,3,3,3,2903.2781057799584,EDleftbutton,1,0,2.00,1.88,2,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
4,0,4,4,4,2904.630809883791,EDleftbutton,1,0,2.00,1.94,2,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
5,0,5,5,5,2906.705236578622,EDleftbutton,1,0,2.00,1.97,2,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
0,0,0,0,0,2910.230836574512,EDrightbutton,0,1,1.00,2.00,1,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
1,0,1,1,1,2911.813425112632,EDrightbutton,0,1,1.50,2.00,1,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
2,0,2,2,2,2912.7097582821443,EDrightbutton,0,1,1.75,2.00,1,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
3,0,3,3,3,2913.453878623928,EDrightbutton,0,1,1.88,2.00,1,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
4,0,4,4,4,2914.4374243709317,EDrightbutton,0,1,1.94,2.00,1,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
5,0,5,5,5,2915.208964938909,EDrightbutton,0,1,1.97,2.00,1,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
0,0,0,0,0,2916.329737891967,EDleftbutton,1,0,2.00,1.00,3,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
1,0,1,1,1,2918.0759200279135,EDleftbutton,1,0,2.00,1.50,3,4,P09M12,2022-11-14_09h04.43.466,t1_Paradigm,2021.1.4,60.03042744352769,
