Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2684.5287972778015,2686.521034188837,None,0,0,3.0,,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
F,left,Distractor,0,1,1,1,2688.0193905595015,2690.0201662588743,left,1,0,3.0,1.1145074068390386,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
G,left,Distractor,0,2,2,2,2691.5193676221543,2693.5210056374553,left,1,0,3.0,0.6532476235788636,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
V,left,Distractor,0,3,3,3,2695.0194617775587,2697.0198801034394,left,1,0,3.0,0.610617842303327,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
H,left,Distractor,0,4,4,4,2698.5193952111304,2700.5216520535987,left,1,0,3.0,0.5646311883101589,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
C,left,Pretarget,0,5,5,5,2702.0194415670276,2704.0215174771356,left,1,0,3.0,0.7770076033302757,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
C,right,Target,0,6,6,6,2705.5193759630083,2707.519409326421,right,1,0,3.0,0.9271814620042278,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
C,right,Target,0,7,7,7,2709.036221760197,2711.019428734947,right,1,0,3.0,0.7071144592864584,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
W,left,Distractor,0,8,8,8,2712.519067993034,2714.5216113117376,left,1,0,3.0,0.5327864513747045,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
R,left,Pretarget,0,9,9,9,2716.0193844642627,2718.02163360748,left,1,0,3.0,0.7130268411874567,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
R,right,Target,0,10,10,10,2719.519437236201,2721.5194016271716,right,1,0,3.0,0.5589687112114916,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
Z,left,Distractor,0,11,11,11,2723.0193514216508,2725.0214478630887,left,1,0,3.0,0.9292070061892446,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
R,left,Lure,0,12,12,12,2726.518950258679,2728.521779091213,left,1,0,3.0,0.900664284818049,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
H,left,Pretarget,0,13,13,13,2730.0194367549984,2732.0217731563744,left,1,0,3.0,0.7289075053886336,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
H,right,Target,0,14,14,14,2733.519440444222,2735.519458409136,right,1,0,3.0,0.9110050183062413,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
K,left,Distractor,0,15,15,15,2737.0193684241594,2739.0212810460207,left,1,0,3.0,0.5293785711292003,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
J,left,Distractor,0,16,16,16,2740.5194228001083,2742.5214223593257,left,1,0,3.0,1.2371391257565847,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
H,left,Lure,0,17,17,17,2744.0194001835634,2746.021164594874,left,1,0,3.0,0.8093300145283138,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
S,left,Distractor,0,18,18,18,2747.5193910407042,2749.520949497094,left,1,0,3.0,0.7494356289826101,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
T,left,Pretarget,0,19,19,19,2751.0190456972914,2753.0213237126945,left,1,0,3.0,0.5772720725453837,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
T,right,Target,0,20,20,20,2754.519092373989,2756.5194561635226,right,1,0,3.0,1.2872775999639998,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
X,left,Pretarget,0,21,21,21,2758.019340514381,2760.0196096673053,left,1,0,3.0,1.018929887748527,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
X,right,Target,0,22,22,22,2761.518925236119,2763.519092373989,right,1,0,3.0,0.7998240079923562,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
W,left,Distractor,0,23,23,23,2765.0194399630172,2767.0213561137016,left,1,0,3.0,1.0732766433320649,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
K,left,Distractor,0,24,24,24,2768.5189768852497,2770.5206739281284,left,1,0,3.0,0.7579830789745756,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
F,left,Pretarget,0,25,25,25,2772.0190258075627,2774.0207879732598,None,0,0,3.0,,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
F,right,Target,0,26,26,26,2775.519539251255,2777.5190718426575,right,1,0,3.0,0.719383533936707,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
Z,left,Distractor,0,27,27,27,2779.01894111582,2781.0213381487856,left,1,0,3.0,1.0572647710905585,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
F,left,Lure,0,28,28,28,2782.519181877763,2784.520971632436,None,0,0,3.0,,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
P,left,Distractor,0,29,29,29,2786.0194175068746,2788.0200469205092,left,1,0,3.0,0.8585349547520309,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
F,left,Lure,0,30,30,30,2789.5191462687353,2791.521261958297,left,1,0,3.0,0.9733743917186075,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
R,left,Distractor,0,31,31,31,2793.0190697574444,2795.019561226195,left,1,0,3.0,1.1069480271798966,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
V,left,Distractor,0,32,32,32,2796.518995812571,2798.521508655079,left,1,0,3.0,0.7891149937422597,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
M,left,Pretarget,0,33,33,33,2800.0194014667713,2802.01878809324,left,1,0,3.0,0.8117395587760257,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
M,right,Target,0,34,34,34,2803.5195546497534,2805.5195738978773,right,1,0,3.0,0.6547249170489522,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
M,right,Target,0,35,35,35,2807.0193815770444,2809.018981857681,right,1,0,3.0,0.7874760160357255,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
D,left,Distractor,0,36,36,36,2810.5191462687353,2812.521125296621,left,1,0,3.0,0.7734258483687881,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
M,left,Lure,0,37,37,37,2814.0194527951,2816.018860594505,left,1,0,3.0,1.4196257715684624,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
F,left,Distractor,0,38,38,38,2817.5191167549465,2819.519586088355,left,1,0,3.0,0.9910723995708395,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
T,left,Pretarget,0,39,39,39,2821.0194236021134,2823.0209021787914,left,1,0,3.0,0.7856997350500023,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
T,right,Target,0,40,40,40,2824.519337787563,2826.5194430106376,right,1,0,3.0,0.67911806381926,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
Z,left,Distractor,0,41,41,41,2828.0189844240986,2830.020675050936,left,1,0,3.0,0.5858888157818001,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
S,left,Distractor,0,42,42,42,2831.5193724341852,2833.521328043521,left,1,0,3.0,0.9253390957928787,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
