Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
0,0,0,0,0,2502.3848225980655,EDleftbutton,1,0,1.00,2.00,3,4,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
1,0,1,1,1,2513.1556239648107,EDrightbutton,0,1,0.50,2.00,3,4,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
2,0,2,2,2,2517.0225469309353,EDleftbutton,1,0,0.75,2.00,3,4,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
3,0,3,3,3,2524.0067859258997,EDrightbutton,0,1,0.62,2.00,3,4,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
4,0,4,4,4,2528.427153712626,EDrightbutton,0,1,0.68,2.00,3,4,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
5,0,5,5,5,2530.5417701921633,EDrightbutton,0,1,0.71,2.00,3,4,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
0,0,0,0,0,2534.414913189359,EDrightbutton,0,1,1.00,2.00,2,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
1,0,1,1,1,2541.48134904964,EDrightbutton,0,1,1.50,2.00,2,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
2,0,2,2,2,2543.35092825679,EDrightbutton,0,1,1.75,2.00,2,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
3,0,3,3,3,2546.595902010369,EDleftbutton,1,0,1.88,2.00,2,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
4,0,4,4,4,2550.9525944385114,EDleftbutton,1,0,1.82,2.00,2,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
5,0,5,5,5,2556.7644767542006,EDrightbutton,0,1,1.79,2.00,2,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
0,0,0,0,0,2558.844544135465,EDrightbutton,0,1,2.00,1.00,1,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
1,0,1,1,1,2561.7399389257043,EDrightbutton,0,1,2.00,0.50,1,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
2,0,2,2,2,2570.1651209888914,EDleftbutton,1,0,2.00,0.25,1,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
3,0,3,3,3,2571.991035828136,EDleftbutton,1,0,2.00,0.38,1,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
4,0,4,4,4,2574.18730188468,EDleftbutton,1,0,2.00,0.44,1,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
5,0,5,5,5,2576.709981146463,EDleftbutton,1,0,2.00,0.47,1,3,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
