vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
0,0,0,0,0,2340.326124811128,VS1leftbutton,1,0,2,1,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
1,0,1,1,1,2351.8324978586484,VS1rightbutton,0,1,1,3,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
2,0,2,2,2,2361.261991729731,VS1rightbutton,0,1,3,4,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
3,0,3,3,3,2365.469910400072,VS1leftbutton,1,0,4,1,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
4,0,4,4,4,2368.8378777039575,VS1leftbutton,1,0,3,2,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
5,0,5,5,5,2373.2213005944454,VS1leftbutton,1,0,3,2,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
6,0,6,6,6,2376.164373361906,VS1rightbutton,0,1,3,4,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
7,0,7,7,7,2378.832688735688,VS1leftbutton,1,0,4,3,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
8,0,8,8,8,2381.6787237864874,VS1rightbutton,0,1,1,4,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
9,0,9,9,9,2384.4052842463884,VS1rightbutton,0,1,1,2,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
10,0,10,10,10,2388.454056698501,VS1leftbutton,1,0,2,1,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
11,0,11,11,11,2395.6930408476865,VS1rightbutton,0,1,2,3,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
12,0,12,12,12,2399.03516340037,VS1rightbutton,0,1,1,3,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
13,0,13,13,13,2401.916483435402,VS1leftbutton,1,0,4,2,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
14,0,14,14,14,2404.7375081403443,VS1rightbutton,0,1,1,4,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
15,0,15,15,15,2406.7511932221005,VS1rightbutton,0,1,1,3,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
16,0,16,16,16,2409.0824053073443,VS1leftbutton,1,0,4,2,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
17,0,17,17,17,2412.282506039093,VS1rightbutton,0,1,2,4,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
