Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
D,left,Distractor,0,0,0,0,2584.3500129924705,2586.343780456116,None,0,2,3.0,,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
M,left,Pretarget,0,1,1,1,2587.841500197293,2589.8419611894046,None,0,2,3.0,,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
T,left,Distractor,0,2,2,2,2591.342253118995,2593.34295888284,None,0,2,3.0,,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
G,left,Pretarget,0,3,3,3,2594.842543123775,2596.842365078805,left,1,2,3.0,0.6131615333042646,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
M,right,Target,0,4,4,4,2598.342295144024,2600.3442331073816,right,1,2,3.0,0.8072372874285065,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
P,left,Distractor,0,5,5,5,2601.842079886051,2603.844228936959,left,1,2,3.0,1.0991710482840062,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
G,right,Target,0,6,6,6,2605.3424423920264,2607.344014641392,left,0,2,3.0,0.5594214661286969,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
J,left,Distractor,0,7,7,7,2608.842585790407,2610.842469339373,left,1,2,3.0,0.5329851565029458,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
M,left,Lure,0,8,8,8,2612.342196978689,2614.342981659764,left,1,2,3.0,0.8564566163759082,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
F,left,Pretarget,0,9,9,9,2615.8423849685137,2617.8428090684233,left,1,2,3.0,0.5246866568932091,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
R,left,Distractor,0,10,10,10,2619.3424022918075,2621.3433829827504,left,1,2,3.0,0.48015680789376347,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
G,left,Distractor,0,11,11,11,2622.8424709433816,2624.8431462310605,left,1,2,3.0,0.7082712314622768,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
F,right,Target,0,12,12,12,2626.342528046093,2628.3444044155153,right,1,2,3.0,0.7589713812767513,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
F,left,Lure,0,13,13,13,2629.842725339168,2631.842176126576,left,1,2,3.0,0.7814233331946525,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
S,left,Distractor,0,14,14,14,2633.342041710643,2635.3446379591874,left,1,2,3.0,0.6707387101851054,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
F,right,Target,0,15,15,15,2636.8424728681925,2638.8427535697215,right,1,2,3.0,0.9165299516553205,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
T,left,Pretarget,0,16,16,16,2640.3423990837905,2642.344113769132,left,1,2,3.0,0.5992644015932456,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
Z,left,Distractor,0,17,17,17,2643.842463564941,2645.8423387730613,left,1,2,3.0,0.7494249628671241,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
W,left,Distractor,0,18,18,18,2647.3424818506414,2649.3422126979744,left,1,2,3.0,0.9451611868389591,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
T,right,Target,0,19,19,19,2650.8424940411073,2652.842319845758,right,1,2,3.0,0.5971387692125063,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
V,left,Distractor,0,20,20,20,2654.3421077958033,2656.3443364055443,left,1,2,3.0,1.191130794080891,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
N,left,Distractor,0,21,21,21,2657.8424677353646,2659.8440688568867,left,1,2,3.0,1.2114381863157178,G27R09,2022-08-31_12h04.48.162,t1_Paradigm,2021.1.4,60.0516293093241,
