vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
0,0,0,0,0,2903.6720012857695,VS1leftbutton,1,0,1,2,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
1,0,1,1,1,2906.702171124838,VS1leftbutton,1,0,1,2,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
2,0,2,2,2,2912.1760988917376,VS1leftbutton,1,0,1,4,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
3,0,3,3,3,2915.720104927954,VS1rightbutton,0,1,4,2,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
4,0,4,4,4,2919.689141745155,VS1rightbutton,0,1,4,1,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
5,0,5,5,5,2924.5504849566205,VS1leftbutton,1,0,2,4,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
6,0,6,6,6,2927.6370412288525,VS1rightbutton,0,1,4,3,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
7,0,7,7,7,2931.1644585854083,VS1rightbutton,0,1,3,2,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
8,0,8,8,8,2933.5369657120027,VS1rightbutton,0,1,4,2,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
9,0,9,9,9,2936.7192897696805,VS1rightbutton,0,1,3,2,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
10,0,10,10,10,2940.4030532666366,VS1leftbutton,1,0,3,4,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
11,0,11,11,11,2943.539448720723,VS1leftbutton,1,0,1,4,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
12,0,12,12,12,2951.0871613050986,VS1leftbutton,1,0,1,3,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
13,0,13,13,13,2954.294828091748,VS1rightbutton,0,1,2,1,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
14,0,14,14,14,2961.416817283258,VS1leftbutton,1,0,1,3,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
15,0,15,15,15,2964.9370024759555,VS1rightbutton,0,1,4,3,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
16,0,16,16,16,2967.723439345602,VS1rightbutton,0,1,2,3,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
17,0,17,17,17,2972.6398399068858,VS1leftbutton,1,0,1,3,L24I04,2022-12-01_15h45.33.235,t1_Paradigm,2021.1.4,59.942080596870014,
