vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
0,0,0,0,0,2625.3525236054174,VS1leftbutton,1,0,3,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
1,0,1,1,1,2639.1292110482946,VS1leftbutton,1,0,3,1,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
2,0,2,2,2,2648.8772986670356,VS1rightbutton,0,1,4,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
3,0,3,3,3,2654.350107965932,VS1leftbutton,1,0,2,1,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
4,0,4,4,4,2659.106177139838,VS1leftbutton,1,0,2,1,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
5,0,5,5,5,2661.780558240491,VS1rightbutton,0,1,1,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
6,0,6,6,6,2667.729950432874,VS1leftbutton,1,0,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
7,0,7,7,7,2671.2857723967154,VS1rightbutton,0,1,4,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
8,0,8,8,8,2673.6664547234413,VS1rightbutton,0,1,4,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
9,0,9,9,9,2676.6510148412654,VS1rightbutton,0,1,4,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
10,0,10,10,10,2679.9021149517175,VS1rightbutton,0,1,1,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
11,0,11,11,11,2687.9471420867594,VS1leftbutton,1,0,1,4,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
12,0,12,12,12,2690.9917403094514,VS1rightbutton,0,1,4,1,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
13,0,13,13,13,2693.059613362945,VS1rightbutton,0,1,4,2,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
14,0,14,14,14,2695.1006436251655,VS1rightbutton,0,1,4,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
15,0,15,15,15,2699.2334906439683,VS1leftbutton,1,0,2,3,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
16,0,16,16,16,2702.4803699617632,VS1leftbutton,1,0,3,1,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
17,0,17,17,17,2706.233583676564,VS1rightbutton,0,1,4,1,R20L11,2023-01-11_14h47.48.737,t1_Paradigm,2021.1.4,59.9891652634604,
