Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,2960.15149837255,EDrightbutton,0,1,1.00,2.00,2,3,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
1,0,1,1,1,2965.151901300589,EDrightbutton,0,1,1.50,2.00,2,3,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
2,0,2,2,2,2968.2378000385943,EDleftbutton,1,0,1.75,2.00,2,3,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
3,0,3,3,3,2971.2243667517323,EDrightbutton,0,1,1.62,2.00,2,3,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
4,0,4,4,4,2973.2773764894227,EDrightbutton,0,1,1.68,2.00,2,3,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
5,0,5,5,5,2975.1030289537157,EDrightbutton,0,1,1.71,2.00,2,3,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
0,0,0,0,0,2978.270563926024,EDrightbutton,0,1,1.00,2.00,1,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
1,0,1,1,1,2980.6686677261605,EDrightbutton,0,1,1.50,2.00,1,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
2,0,2,2,2,2983.450023450656,EDrightbutton,0,1,1.75,2.00,1,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
3,0,3,3,3,2984.759314663068,EDrightbutton,0,1,1.88,2.00,1,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
4,0,4,4,4,2986.6600275505334,EDrightbutton,0,1,1.94,2.00,1,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
5,0,5,5,5,2989.085160571325,EDrightbutton,0,1,1.97,2.00,1,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
0,0,0,0,0,2991.4035410829238,EDrightbutton,0,1,1.00,2.00,2,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
1,0,1,1,1,3002.9494120009476,EDrightbutton,0,1,1.50,2.00,2,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
2,0,2,2,2,3005.654050036217,EDrightbutton,0,1,1.75,2.00,2,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
3,0,3,3,3,3008.1000272040255,EDrightbutton,0,1,1.88,2.00,2,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
4,0,4,4,4,3009.829908872838,EDleftbutton,1,0,1.94,2.00,2,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
5,0,5,5,5,3011.2353978689644,EDrightbutton,0,1,1.91,2.00,2,4,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
0,0,0,0,0,3013.085465012933,EDleftbutton,1,0,2.00,1.00,1,2,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
1,0,1,1,1,3017.4018684183247,EDleftbutton,1,0,2.00,1.50,1,2,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
2,0,2,2,2,3020.486672577972,EDleftbutton,1,0,2.00,1.75,1,2,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
3,0,3,3,3,3024.8754926725524,EDleftbutton,1,0,2.00,1.88,1,2,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
