Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2479.8065436519973,EDrightbutton,0,1,1.00,2.00,2,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2488.7803505016927,EDleftbutton,1,0,1.50,2.00,2,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2496.5189226575603,EDrightbutton,0,1,1.25,2.00,2,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2499.429596665461,EDrightbutton,0,1,1.38,2.00,2,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2505.3634194140905,EDrightbutton,0,1,1.44,2.00,2,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2508.174617580138,EDrightbutton,0,1,1.47,2.00,2,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2513.976408552713,EDrightbutton,0,1,1.00,2.00,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2519.334588310172,EDrightbutton,0,1,1.50,2.00,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2523.558097375557,EDleftbutton,1,0,1.75,2.00,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2527.025412960211,EDleftbutton,1,0,1.62,2.00,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2536.3660265707294,EDleftbutton,1,0,1.56,2.00,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2537.9682127070264,EDleftbutton,1,0,1.53,2.00,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2539.4699528966594,EDrightbutton,0,1,1.00,2.00,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2544.102082998492,EDrightbutton,0,1,1.50,2.00,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2547.2496309976705,EDleftbutton,1,0,1.75,2.00,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2549.233336509278,EDleftbutton,1,0,1.62,2.00,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2553.286499791968,EDrightbutton,0,1,1.56,2.00,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2556.731746454898,EDleftbutton,1,0,1.59,2.00,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2559.5789353805594,EDrightbutton,0,1,1.00,2.00,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2566.57730859438,EDrightbutton,0,1,1.50,2.00,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2568.9016957264976,EDrightbutton,0,1,1.75,2.00,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2570.7082239800075,EDrightbutton,0,1,1.88,2.00,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2573.9687506917253,EDleftbutton,1,0,1.94,2.00,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2575.849270288076,EDleftbutton,1,0,1.91,2.00,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2577.8860335385543,EDrightbutton,0,1,1.00,2.00,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2584.4009346241073,EDleftbutton,1,0,1.50,2.00,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2585.918625723367,EDrightbutton,0,1,1.25,2.00,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2588.053705437822,EDleftbutton,1,0,1.38,2.00,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2590.2365259212675,EDleftbutton,1,0,1.32,2.00,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2592.865480084787,EDleftbutton,1,0,1.29,2.00,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2597.499369143159,EDrightbutton,0,1,1.00,2.00,1,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2601.3209872741136,EDrightbutton,0,1,1.50,2.00,1,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2602.6593199834897,EDrightbutton,0,1,1.75,2.00,1,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2604.0532017789083,EDrightbutton,0,1,1.88,2.00,1,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2605.276306633954,EDrightbutton,0,1,1.94,2.00,1,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2608.202063461664,EDrightbutton,0,1,1.97,2.00,1,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
