Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
0,0,0,0,0,2631.876568881955,EDrightbutton,0,1,1.00,2.00,3,4,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
1,0,1,1,1,2640.7866044653056,EDrightbutton,0,1,1.50,2.00,3,4,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
2,0,2,2,2,2644.756547567871,EDrightbutton,0,1,1.75,2.00,3,4,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
3,0,3,3,3,2654.5043369216146,EDrightbutton,0,1,1.88,2.00,3,4,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
4,0,4,4,4,2658.5218055503938,EDleftbutton,1,0,1.94,2.00,3,4,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
5,0,5,5,5,2660.3249736621656,EDleftbutton,1,0,1.91,2.00,3,4,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
0,0,0,0,0,2669.7457464869076,EDleftbutton,1,0,2.00,1.00,2,3,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
1,0,1,1,1,2673.874604290788,EDleftbutton,1,0,2.00,1.50,2,3,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
2,0,2,2,2,2680.779384817346,EDleftbutton,1,0,2.00,1.75,2,3,D17S02,2022-11-18_10h40.04.704,t1_Paradigm,2021.1.4,59.704921865874,
