vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
0,0,0,0,0,2581.5659581648615,VS1rightbutton,0,1,3,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
1,0,1,1,1,2602.1076021080553,VS1rightbutton,0,1,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
2,0,2,2,2,2616.702010914967,VS1rightbutton,0,1,1,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
3,0,3,3,3,2621.515341391023,VS1leftbutton,1,0,4,1,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
4,0,4,4,4,2629.0489681725994,VS1rightbutton,0,1,1,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
5,0,5,5,5,2634.208166462853,VS1rightbutton,0,1,3,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
6,0,6,6,6,2638.0115466247153,VS1rightbutton,0,1,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
7,0,7,7,7,2642.257472119105,VS1rightbutton,0,1,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
8,0,8,8,8,2647.1900020146386,VS1rightbutton,0,1,2,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
9,0,9,9,9,2659.8309886987918,VS1leftbutton,1,0,3,1,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
10,0,10,10,10,2662.848986009187,VS1leftbutton,1,0,2,1,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
11,0,11,11,11,2665.365206397564,VS1leftbutton,1,0,2,1,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
12,0,12,12,12,2668.4118481143923,VS1leftbutton,1,0,4,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
13,0,13,13,13,2670.846969768907,VS1rightbutton,0,1,1,4,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
14,0,14,14,14,2672.9637638153363,VS1rightbutton,0,1,2,3,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
15,0,15,15,15,2676.132003908653,VS1leftbutton,1,0,4,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
16,0,16,16,16,2678.322931116123,VS1leftbutton,1,0,3,1,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
17,0,17,17,17,2681.0456273410528,VS1leftbutton,1,0,4,2,L18G09,2022-08-23_14h39.23.303,t1_Paradigm,2021.1.4,60.03493641570167,
