Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
0,0,0,0,0,2421.6126021157106,EDleftbutton,1,0,1.00,2.00,2,3,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
1,0,1,1,1,2433.0655946490006,EDrightbutton,0,1,0.50,2.00,2,3,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
2,0,2,2,2,2439.8986130069825,EDrightbutton,0,1,0.75,2.00,2,3,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
3,0,3,3,3,2442.601991546835,EDrightbutton,0,1,0.88,2.00,2,3,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
4,0,4,4,4,2444.5891456206446,EDrightbutton,0,1,0.94,2.00,2,3,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
5,0,5,5,5,2446.5184527657257,EDrightbutton,0,1,0.97,2.00,2,3,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
0,0,0,0,0,2448.535528804132,EDleftbutton,1,0,1.00,2.00,2,4,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
1,0,1,1,1,2452.7079827087146,EDleftbutton,1,0,0.50,2.00,2,4,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
2,0,2,2,2,2455.5169064938673,EDrightbutton,0,1,0.25,2.00,2,4,N13B03,2022-12-09_09h19.23.211,t1_Paradigm,2021.1.4,59.96827650352196,
