Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,310.11289380871096,312.0498173673308,None,0,1,,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
Q,left,Pretarget,0,1,1,1,313.5504371571027,315.5504692373187,left,1,1,0.3926432365601613,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
Q,right,Target,0,2,2,2,317.0458631599141,319.04588465365885,right,1,1,0.9449641439425704,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
T,left,Distractor,0,3,3,3,320.5459423980475,322.5477992009461,left,1,1,0.5471620878574868,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
Q,left,Lure,0,4,4,4,324.04592282911574,326.0477135467694,left,1,1,0.5352936911690449,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
L,left,Distractor,0,5,5,5,327.54590743061215,329.5473837621497,left,1,1,0.5555764076959804,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
V,left,Pretarget,0,6,6,6,331.04591480906186,333.04820918610574,left,1,1,0.6067889436176301,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
V,right,Target,0,7,7,7,334.54599244318445,336.545947530882,right,1,1,0.43711251109175464,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
K,left,Distractor,0,8,8,8,338.04507142018485,340.04845427895555,left,1,1,0.5823829569360441,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,left,Pretarget,0,9,9,9,341.5460434507278,343.5456495056759,left,1,1,0.5890838724415062,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,right,Target,0,10,10,10,345.04576884407936,347.045949455695,right,1,1,0.6889085219811477,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,right,Target,0,11,11,11,348.5459972552168,350.54600623767726,right,1,1,0.43732295730819715,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
P,left,Pretarget,0,12,12,12,352.04543103940557,354.04750245894854,left,1,1,0.471378993746157,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
P,right,Target,0,13,13,13,355.545981535911,357.5460408843104,right,1,1,0.6367608477646627,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,left,Lure,0,14,14,14,359.04593983163033,361.04776359190635,left,1,1,0.46331563147032284,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
Y,left,Distractor,0,15,15,15,362.54596709981377,364.5476134564957,left,1,1,0.5793642086164255,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
B,left,Distractor,0,16,16,16,366.0458949193279,368.04787779747505,left,1,1,0.9190462166839097,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
T,left,Pretarget,0,17,17,17,369.54569024755017,371.548205657282,right,0,1,0.7309329632560093,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
T,right,Target,0,18,18,18,373.046070398109,375.0457499167518,right,1,1,0.673126980552297,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
S,left,Distractor,0,19,19,19,376.54593951082813,378.54746492509605,left,1,1,0.6914264981298857,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
