Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,3259.4252081845625,3261.4191443821437,left,1,0.3778933948742633,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
F,left,Distractor,0,1,1,1,3262.916735157927,3264.9188412241056,left,1,0.6382038158772048,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
G,left,Distractor,0,2,2,2,3266.416808942424,3268.418796953407,left,1,0.8022081454219006,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
V,left,Distractor,0,3,3,3,3269.9167925815163,3271.9192104673893,left,1,0.565767329891969,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
H,left,Distractor,0,4,4,4,3273.4165298445478,3275.418749153887,left,1,0.5862412445057998,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
C,left,Pretarget,0,5,5,5,3276.916828190555,3278.9190625775955,left,1,0.5900571861930075,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
C,right,Target,0,6,6,6,3280.4168249825343,3282.416770446165,right,1,0.5165707147425564,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
C,right,Target,0,7,7,7,3283.916845193071,3285.916839418631,right,1,0.8721359585215396,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
W,left,Distractor,0,8,8,8,3287.4166360300624,3289.4175448625792,left,1,0.5554403875794378,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
R,left,Pretarget,0,9,9,9,3290.9167826366465,3292.9183946675003,left,1,0.5907036025455454,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
R,right,Target,0,10,10,10,3294.4167601804984,3296.4167665965397,right,1,0.9164685713330982,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
Z,left,Distractor,0,11,11,11,3297.9168942758006,3299.9184116700126,left,1,0.5185324199446768,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
R,left,Lure,0,12,12,12,3301.416980571579,3303.418543198899,left,1,0.8745342754664307,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
H,left,Pretarget,0,13,13,13,3304.9167563308692,3306.9169119199178,left,1,0.6401427441269334,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
H,right,Target,0,14,14,14,3308.4167595388935,3310.4166838295823,right,1,0.46826015515398467,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
K,left,Distractor,0,15,15,15,3311.916825303335,3313.9172356092968,left,1,0.5357396061699546,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
J,left,Distractor,0,16,16,16,3315.416763067715,3317.417451509151,left,1,0.683495627145021,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
H,left,Lure,0,17,17,17,3318.916612290701,3320.918925274269,left,1,0.5902050759905251,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
S,left,Distractor,0,18,18,18,3322.4167560100686,3324.4184745472376,left,1,0.5305904107081005,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
T,left,Pretarget,0,19,19,19,3325.932633471344,3327.917327358715,left,1,0.6478349383069144,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
T,right,Target,0,20,20,20,3329.4167483108176,3331.4168102256335,right,1,0.44426511603523977,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
X,left,Pretarget,0,21,21,21,3332.9161298042527,3334.9182718002703,left,1,0.43080874866063823,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
X,right,Target,0,22,22,22,3336.4165388270085,3338.416852250717,right,1,0.4520923679265252,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
W,left,Distractor,0,23,23,23,3339.916641483698,3341.918753965918,left,1,0.39038735577560146,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
K,left,Distractor,0,24,24,24,3343.416540431019,3345.418873945924,left,1,0.34615547484281706,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
F,left,Pretarget,0,25,25,25,3346.9168265865446,3348.918103058335,left,1,0.33491039674845524,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
F,right,Target,0,26,26,26,3350.4167877694817,3352.416512200427,right,1,0.4364625659145531,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
Z,left,Distractor,0,27,27,27,3353.916814716864,3355.918158236309,left,1,0.37495163907442475,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
F,left,Lure,0,28,28,28,3357.4169260352137,3359.418849244157,left,1,0.26588981215900276,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
P,left,Distractor,0,29,29,29,3360.916854175528,3362.9191216051913,left,1,0.4940269845938019,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
F,left,Lure,0,30,30,30,3364.4165336941733,3366.4189053845366,left,1,0.8660898002235626,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
R,left,Distractor,0,31,31,31,3367.9167236090507,3369.9173741958293,left,1,0.4716558460095257,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
V,left,Distractor,0,32,32,32,3371.4166042706456,3373.418752682708,left,1,0.378448061812378,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
M,left,Pretarget,0,33,33,33,3374.916849363497,3376.9184998906057,left,1,0.4467385006864788,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
M,right,Target,0,34,34,34,3378.416793543922,3380.416668110276,right,1,0.3883149738285283,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
M,right,Target,0,35,35,35,3381.917049544045,3383.916833644191,right,1,0.47223136508182506,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
D,left,Distractor,0,36,36,36,3385.4167566516735,3387.418235549627,left,1,0.4429171053634491,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
M,left,Lure,0,37,37,37,3388.916781032636,3390.917822677249,left,1,0.7830620309468941,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
F,left,Distractor,0,38,38,38,3392.4169132031275,3394.4172981657175,left,1,0.5318781105779635,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
T,left,Pretarget,0,39,39,39,3395.9168432682563,3397.918869775498,left,1,0.5180990162261878,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
T,right,Target,0,40,40,40,3399.4168038095922,3401.416644370918,right,1,0.39645789503993,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
Z,left,Distractor,0,41,41,41,3402.916835248201,3404.917429694604,left,1,0.6077372348008794,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
S,left,Distractor,0,42,42,42,3406.416774616595,3408.4171502759236,left,1,0.48387808747793315,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
D,left,Distractor,0,43,43,43,3409.9169427169254,3411.9175166319874,left,1,0.5195413427354652,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
Y,left,Pretarget,0,44,44,44,3413.4168060552074,3415.4173658549735,left,1,0.4758128003923048,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
Y,right,Target,0,45,45,45,3416.916660411025,3418.916821132909,right,1,0.5763335906158318,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
Z,left,Pretarget,0,46,46,46,3420.416578606473,3422.4187305473606,left,1,0.41830612610283424,0,1.97,S13G10,2022-11-29_16h10.48.458,t1_Paradigm,2021.1.4,59.96929570584077,
