vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
0,0,0,0,0,2688.562040531402,VS1rightbutton,0,1,3,1,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
1,0,1,1,1,2702.9300661365305,VS1rightbutton,0,1,4,2,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
2,0,2,2,2,2708.3858134318507,VS1leftbutton,1,0,2,1,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
3,0,3,3,3,2712.4677324563036,VS1rightbutton,0,1,3,1,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
4,0,4,4,4,2721.247213835033,VS1leftbutton,1,0,2,1,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
5,0,5,5,5,2726.3895058623348,VS1rightbutton,0,1,4,3,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
6,0,6,6,6,2732.4397081600473,VS1leftbutton,1,0,1,4,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
7,0,7,7,7,2735.821989562388,VS1rightbutton,0,1,4,2,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
8,0,8,8,8,2740.0962514933326,VS1leftbutton,1,0,2,3,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
9,0,9,9,9,2745.753680881615,VS1leftbutton,1,0,2,4,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
10,0,10,10,10,2748.9523817620247,VS1leftbutton,1,0,1,4,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
11,0,11,11,11,2752.4053297394967,VS1rightbutton,0,1,4,3,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
12,0,12,12,12,2756.0690128410606,VS1leftbutton,1,0,3,4,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
13,0,13,13,13,2762.0688643097565,VS1rightbutton,0,1,4,1,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
14,0,14,14,14,2764.71858418549,VS1leftbutton,1,0,1,2,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
15,0,15,15,15,2768.947655707645,VS1rightbutton,0,1,3,1,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
16,0,16,16,16,2771.821696028601,VS1rightbutton,0,1,3,2,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
17,0,17,17,17,2778.453869320683,VS1leftbutton,1,0,2,3,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
