Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2616.353534698952,2618.354084554536,None,0,3,3.0,,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
P,left,Pretarget,0,1,1,1,2619.852783058537,2621.855085137766,left,1,3,3.0,0.6936332238256,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
B,left,Distractor,0,2,2,2,2623.3528321413323,2625.3541169555974,left,1,3,3.0,0.4426693725399673,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
K,left,Pretarget,0,3,3,3,2626.853057986358,2628.8553167572245,left,1,3,3.0,0.6370859962771647,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
H,left,Distractor,0,4,4,4,2630.353055419924,2632.3556378806243,left,1,3,3.0,0.5451295432867482,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
P,right,Target,0,5,5,5,2633.853080763307,2635.8534952402115,left,0,3,3.0,0.3751972133759409,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
L,left,Distractor,0,6,6,6,2637.3530490038684,2639.354753427906,left,1,3,3.0,0.409866988833528,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
K,right,Target,0,7,7,7,2640.8532873601653,2642.8540620983695,None,0,3,3.0,,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
Z,left,Pretarget,0,8,8,8,2644.3530685728183,2646.355704928341,left,1,3,3.0,0.9130679569207132,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
S,left,Pretarget,0,9,9,9,2647.853147490241,2649.855760427192,left,1,3,3.0,1.284863059001509,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
N,left,Distractor,0,10,10,10,2651.3529915802064,2653.365405677294,left,1,3,3.0,0.6072382042766549,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
M,left,Distractor,0,11,11,11,2654.8529068882926,2656.85531258682,left,1,3,3.0,0.7492969611193985,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
Z,right,Target,0,12,12,12,2658.3529216452152,2660.354178549722,right,1,3,3.0,1.426485524396412,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
S,right,Target,0,13,13,13,2661.8532456558314,2663.8540425294195,left,0,3,3.0,0.8386401563766412,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
Q,left,Distractor,0,14,14,14,2665.3532411645865,2667.355659374385,left,1,3,3.0,0.5051382947713137,D30N04,2022-11-02_14h41.43.230,t1_Paradigm,2021.1.4,59.88845297482621,
