Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2523.466573719692,2525.471324475773,left,1,0.344320907141082,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
P,left,Pretarget,0,1,1,1,2526.9695225312025,2528.9687830827315,left,1,0.28678411443252116,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
B,left,Distractor,0,2,2,2,2530.469544345746,2532.4710918943747,left,1,0.3364461816381663,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
K,left,Pretarget,0,3,3,3,2533.9694849973894,2535.9696393031045,left,1,0.4858269697288051,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
H,left,Distractor,0,4,4,4,2537.4696142805624,2539.471599082288,left,1,0.3922285084845498,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
P,right,Target,0,5,5,5,2540.969558140263,2542.9711332778097,right,1,0.42857408663257957,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
L,left,Distractor,0,6,6,6,2544.469518040016,2546.470558721514,left,1,0.4971727724187076,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
K,right,Target,0,7,7,7,2547.9695440249634,2549.9707435034798,right,1,0.4688472431153059,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Z,left,Pretarget,0,8,8,8,2551.4695315136923,2553.4710752126994,left,1,0.4724838539841585,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
S,left,Pretarget,0,9,9,9,2554.9696049773484,2556.9711146713234,left,1,0.5245605975505896,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
N,left,Distractor,0,10,10,10,2558.46970570914,2560.4713674632367,left,1,0.46455715858610347,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
M,left,Distractor,0,11,11,11,2561.9695645562606,2563.971741518355,left,1,0.4518399275257252,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Z,right,Target,0,12,12,12,2565.469505207904,2567.4712609570124,right,1,0.7124251087661833,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
S,right,Target,0,13,13,13,2568.969620054995,2570.9705709120026,right,1,0.7170225215377286,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Q,left,Distractor,0,14,14,14,2572.4693983808393,2574.470613257843,left,1,0.577061120478902,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
V,left,Lure,0,15,15,15,2575.9695119447424,2577.9713620096445,left,1,0.6284038691082969,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Z,right,Target,0,16,16,16,2579.4694837142015,2581.47159394942,right,1,0.4560482075321488,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
X,left,Distractor,0,17,17,17,2582.9695376089076,2584.9716696586693,left,1,0.5239331089542247,3,3.0,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
