Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
0,0,0,0,0,2845.2975579272024,EDleftbutton,1,0,1.00,2.00,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
1,0,1,1,1,2857.0912665517535,EDleftbutton,1,0,0.50,2.00,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
2,0,2,2,2,2873.575660499104,EDrightbutton,0,1,0.25,2.00,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
3,0,3,3,3,2876.1829947375227,EDrightbutton,0,1,0.38,2.00,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
4,0,4,4,4,2879.698299236363,EDrightbutton,0,1,0.44,2.00,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
5,0,5,5,5,2883.494800121116,EDrightbutton,0,1,0.47,2.00,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
0,0,0,0,0,2888.021524527867,EDleftbutton,1,0,1.00,2.00,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
1,0,1,1,1,2891.8768499044236,EDleftbutton,1,0,0.50,2.00,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
2,0,2,2,2,2896.5102630960755,EDleftbutton,1,0,0.25,2.00,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
3,0,3,3,3,2900.391598453454,EDrightbutton,0,1,0.12,2.00,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
4,0,4,4,4,2904.5747869554325,EDrightbutton,0,1,0.18,2.00,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
5,0,5,5,5,2906.8086053840816,EDrightbutton,0,1,0.21,2.00,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
0,0,0,0,0,2908.5773074963363,EDleftbutton,1,0,1.00,2.00,3,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
1,0,1,1,1,2916.136313882889,EDleftbutton,1,0,0.50,2.00,3,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
