Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
0,0,0,0,0,2518.9630586689455,EDleftbutton,1,0,1.00,2.00,1,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
1,0,1,1,1,2529.335432662687,EDleftbutton,1,0,0.50,2.00,1,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
2,0,2,2,2,2538.423634650011,EDrightbutton,0,1,0.25,2.00,1,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
3,0,3,3,3,2542.0723485862254,EDleftbutton,1,0,0.38,2.00,1,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
4,0,4,4,4,2549.5031185178086,EDrightbutton,0,1,0.32,2.00,1,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
5,0,5,5,5,2556.8250402767444,EDleftbutton,1,0,0.35,2.00,1,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
0,0,0,0,0,2559.439977916016,EDleftbutton,1,0,1.00,2.00,3,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
1,0,1,1,1,2563.591725357459,EDleftbutton,1,0,0.50,2.00,3,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
2,0,2,2,2,2568.55501692876,EDrightbutton,0,1,0.25,2.00,3,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
3,0,3,3,3,2570.195765026554,EDleftbutton,1,0,0.38,2.00,3,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
4,0,4,4,4,2573.2257295522722,EDrightbutton,0,1,0.32,2.00,3,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
5,0,5,5,5,2575.662401601963,EDleftbutton,1,0,0.35,2.00,3,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
0,0,0,0,0,2577.6110857677413,EDrightbutton,0,1,1.00,2.00,1,2,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
1,0,1,1,1,2582.615072376211,EDrightbutton,0,1,1.50,2.00,1,2,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
2,0,2,2,2,2584.3523184051737,EDrightbutton,0,1,1.75,2.00,1,2,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
3,0,3,3,3,2586.7932025872287,EDrightbutton,0,1,1.88,2.00,1,2,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
4,0,4,4,4,2588.716902360029,EDleftbutton,1,0,1.94,2.00,1,2,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
5,0,5,5,5,2593.5193007411435,EDleftbutton,1,0,1.91,2.00,1,2,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
0,0,0,0,0,2595.0631649828283,EDleftbutton,1,0,1.00,2.00,2,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
1,0,1,1,1,2598.6254791982356,EDleftbutton,1,0,0.50,2.00,2,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
2,0,2,2,2,2600.749342195224,EDrightbutton,0,1,0.25,2.00,2,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
3,0,3,3,3,2605.8792346687405,EDleftbutton,1,0,0.38,2.00,2,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
4,0,4,4,4,2607.3699195364024,EDrightbutton,0,1,0.32,2.00,2,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
5,0,5,5,5,2609.353781904618,EDleftbutton,1,0,0.35,2.00,2,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
0,0,0,0,0,2610.6156209479086,EDleftbutton,1,0,1.00,2.00,2,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
1,0,1,1,1,2614.9624886035454,EDleftbutton,1,0,0.50,2.00,2,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
2,0,2,2,2,2619.026431531529,EDrightbutton,0,1,0.25,2.00,2,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
3,0,3,3,3,2622.109944353695,EDrightbutton,0,1,0.38,2.00,2,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
4,0,4,4,4,2624.50493393722,EDrightbutton,0,1,0.44,2.00,2,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
5,0,5,5,5,2626.245734774915,EDrightbutton,0,1,0.47,2.00,2,3,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
0,0,0,0,0,2628.4249367859447,EDleftbutton,1,0,1.00,2.00,1,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
1,0,1,1,1,2631.126786787878,EDleftbutton,1,0,0.50,2.00,1,4,D08C04,2022-12-02_14h32.28.997,t1_Paradigm,2021.1.4,59.98649086257707,
