Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
0,0,0,0,0,2715.3319867149694,EDrightbutton,0,1,1.00,2.00,1,3,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
1,0,1,1,1,2731.581821261527,EDleftbutton,1,0,1.50,2.00,1,3,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
2,0,2,2,2,2735.592680076399,EDrightbutton,0,1,1.25,2.00,1,3,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
3,0,3,3,3,2739.431888517589,EDrightbutton,0,1,1.38,2.00,1,3,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
4,0,4,4,4,2742.2979705125617,EDrightbutton,0,1,1.44,2.00,1,3,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
5,0,5,5,5,2745.6770031095366,EDleftbutton,1,0,1.47,2.00,1,3,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
0,0,0,0,0,2751.511572117335,EDleftbutton,1,0,1.00,2.00,1,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
1,0,1,1,1,2759.075134311628,EDleftbutton,1,0,0.50,2.00,1,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
2,0,2,2,2,2771.869171635626,EDrightbutton,0,1,0.25,2.00,1,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
3,0,3,3,3,2774.344633678207,EDleftbutton,1,0,0.38,2.00,1,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
4,0,4,4,4,2778.7229293938144,EDrightbutton,0,1,0.32,2.00,1,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
5,0,5,5,5,2783.341938623591,EDrightbutton,0,1,0.35,2.00,1,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
0,0,0,0,0,2792.328220503652,EDleftbutton,1,0,1.00,2.00,3,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
1,0,1,1,1,2807.4447144881415,EDrightbutton,0,1,0.50,2.00,3,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
2,0,2,2,2,2809.3776621323486,EDrightbutton,0,1,0.75,2.00,3,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
3,0,3,3,3,2817.1513256646867,EDrightbutton,0,1,0.88,2.00,3,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
4,0,4,4,4,2820.1984501430998,EDrightbutton,0,1,0.94,2.00,3,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
5,0,5,5,5,2825.7596515580954,EDleftbutton,1,0,0.97,2.00,3,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
0,0,0,0,0,2837.524166148316,EDleftbutton,1,0,2.00,1.00,1,2,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
1,0,1,1,1,2845.344661587951,EDleftbutton,1,0,2.00,1.50,1,2,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
2,0,2,2,2,2852.9491596761363,EDleftbutton,1,0,2.00,1.75,1,2,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
3,0,3,3,3,2855.6607827367698,EDleftbutton,1,0,2.00,1.88,1,2,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
4,0,4,4,4,2860.1416781968146,EDleftbutton,1,0,2.00,1.94,1,2,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
5,0,5,5,5,2863.3094285849074,EDleftbutton,1,0,2.00,1.97,1,2,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
0,0,0,0,0,2868.1593636706966,EDleftbutton,1,0,1.00,2.00,2,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
1,0,1,1,1,2878.949362101979,EDleftbutton,1,0,0.50,2.00,2,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
2,0,2,2,2,2882.4266979469685,EDrightbutton,0,1,0.25,2.00,2,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
3,0,3,3,3,2886.5417236223293,EDrightbutton,0,1,0.38,2.00,2,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
4,0,4,4,4,2896.1756876623986,EDleftbutton,1,0,0.44,2.00,2,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
5,0,5,5,5,2898.5923583123513,EDrightbutton,0,1,0.41,2.00,2,4,L20I01,2022-11-22_14h43.08.141,t1_Paradigm,2021.1.4,59.922242344305694,
