Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
0,0,0,0,0,2975.688344651775,EDleftbutton,1,0,1.00,2.00,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
1,0,1,1,1,3025.722881880356,EDleftbutton,1,0,0.50,2.00,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
2,0,2,2,2,3034.8612021030567,EDrightbutton,0,1,0.25,2.00,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
3,0,3,3,3,3061.680827938777,EDrightbutton,0,1,0.38,2.00,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
4,0,4,4,4,3066.6888637094817,EDrightbutton,0,1,0.44,2.00,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
5,0,5,5,5,3072.639368122618,EDrightbutton,0,1,0.47,2.00,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
0,0,0,0,0,3075.8463030931307,EDleftbutton,1,0,1.00,2.00,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
1,0,1,1,1,3081.6154898631503,EDrightbutton,0,1,0.50,2.00,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
2,0,2,2,2,3106.0829863591644,EDleftbutton,1,0,0.75,2.00,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
3,0,3,3,3,3128.147216384532,EDrightbutton,0,1,0.62,2.00,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
4,0,4,4,4,3189.139787571301,EDleftbutton,1,0,0.68,2.00,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
5,0,5,5,5,3217.5294744909334,EDleftbutton,1,0,0.65,2.00,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
0,0,0,0,0,3229.723256897967,EDleftbutton,1,0,1.00,2.00,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
1,0,1,1,1,3251.3398461497563,EDrightbutton,0,1,0.50,2.00,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
2,0,2,2,2,3259.2567314697662,EDleftbutton,1,0,0.75,2.00,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
3,0,3,3,3,3269.082712073432,EDrightbutton,0,1,0.62,2.00,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
4,0,4,4,4,3291.4908367704484,EDleftbutton,1,0,0.68,2.00,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
5,0,5,5,5,3342.030812395911,EDleftbutton,1,0,0.65,2.00,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
0,0,0,0,0,3356.9730381911795,EDrightbutton,0,1,2.00,1.00,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
1,0,1,1,1,3362.971079694602,EDleftbutton,1,0,2.00,0.50,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
2,0,2,2,2,3379.4503050346393,EDleftbutton,1,0,2.00,0.75,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
3,0,3,3,3,3384.224740447069,EDleftbutton,1,0,2.00,0.88,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
4,0,4,4,4,3388.329868243396,EDrightbutton,0,1,2.00,0.94,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
