Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
0,0,0,0,0,2770.8599123439635,EDleftbutton,1,0,2.00,1.00,3,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
1,0,1,1,1,2785.0289511302253,EDleftbutton,1,0,2.00,1.50,3,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
2,0,2,2,2,2789.64041712007,EDleftbutton,1,0,2.00,1.75,3,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
3,0,3,3,3,2792.0776027337415,EDleftbutton,1,0,2.00,1.88,3,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
4,0,4,4,4,2793.627033566183,EDleftbutton,1,0,2.00,1.94,3,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
5,0,5,5,5,2795.3815799772856,EDleftbutton,1,0,2.00,1.97,3,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
0,0,0,0,0,2799.6881820257986,EDleftbutton,1,0,2.00,1.00,2,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
1,0,1,1,1,2854.5716078999103,EDleftbutton,1,0,2.00,1.50,2,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
2,0,2,2,2,2890.218853298342,EDleftbutton,1,0,2.00,1.75,2,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
3,0,3,3,3,2891.201240606897,EDleftbutton,1,0,2.00,1.88,2,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
4,0,4,4,4,2892.0553310295218,EDleftbutton,1,0,2.00,1.94,2,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
5,0,5,5,5,2892.9048355823616,EDleftbutton,1,0,2.00,1.97,2,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
0,0,0,0,0,2894.1215199358994,EDleftbutton,1,0,2.00,1.00,1,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
1,0,1,1,1,2907.8070694575435,EDleftbutton,1,0,2.00,1.50,1,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
2,0,2,2,2,2908.8899987937766,EDleftbutton,1,0,2.00,1.75,1,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
3,0,3,3,3,2909.671143249783,EDleftbutton,1,0,2.00,1.88,1,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
4,0,4,4,4,2910.34819279192,EDleftbutton,1,0,2.00,1.94,1,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
5,0,5,5,5,2911.072168020881,EDleftbutton,1,0,2.00,1.97,1,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
0,0,0,0,0,2911.905552896438,EDleftbutton,1,0,2.00,1.00,1,2,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
1,0,1,1,1,2913.8355624820106,EDleftbutton,1,0,2.00,1.50,1,2,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
2,0,2,2,2,2914.7407025058055,EDleftbutton,1,0,2.00,1.75,1,2,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
3,0,3,3,3,2915.537342999305,EDleftbutton,1,0,2.00,1.88,1,2,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
4,0,4,4,4,2916.2985248865443,EDleftbutton,1,0,2.00,1.94,1,2,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
5,0,5,5,5,2917.1047471050406,EDleftbutton,1,0,2.00,1.97,1,2,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
0,0,0,0,0,2917.9550719495164,EDleftbutton,1,0,2.00,1.00,1,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
1,0,1,1,1,2919.6385590327554,EDleftbutton,1,0,2.00,1.50,1,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
2,0,2,2,2,2920.2855144258356,EDleftbutton,1,0,2.00,1.75,1,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
3,0,3,3,3,2920.9050133068813,EDleftbutton,1,0,2.00,1.88,1,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
4,0,4,4,4,2921.519073304604,EDleftbutton,1,0,2.00,1.94,1,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
5,0,5,5,5,2922.153878308076,EDleftbutton,1,0,2.00,1.97,1,3,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
0,0,0,0,0,2922.985677457589,EDleftbutton,1,0,2.00,1.00,2,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
1,0,1,1,1,2931.8252881446388,EDleftbutton,1,0,2.00,1.50,2,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
2,0,2,2,2,2932.8216066167224,EDleftbutton,1,0,2.00,1.75,2,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
3,0,3,3,3,2933.4520644273725,EDleftbutton,1,0,2.00,1.88,2,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
4,0,4,4,4,2934.0528185053845,EDleftbutton,1,0,2.00,1.94,2,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
5,0,5,5,5,2934.5904961015913,EDleftbutton,1,0,2.00,1.97,2,4,B03I09,2022-09-22_12h02.58.993,t1_Paradigm,2021.1.4,59.97802666965467,
