vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
0,0,0,0,0,2503.875115368366,VS1rightbutton,0,1,3,2,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
1,0,1,1,1,2509.620640583551,VS1leftbutton,1,0,2,4,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
2,0,2,2,2,2514.3248994526803,VS1leftbutton,1,0,1,4,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
3,0,3,3,3,2517.123465404249,VS1leftbutton,1,0,1,2,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
4,0,4,4,4,2519.7916468972544,VS1rightbutton,0,1,3,1,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
5,0,5,5,5,2523.739659674149,VS1rightbutton,0,1,3,2,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
6,0,6,6,6,2528.3077513105563,VS1leftbutton,1,0,1,2,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
7,0,7,7,7,2531.1417809443083,VS1leftbutton,1,0,1,4,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
8,0,8,8,8,2533.5915274948056,VS1leftbutton,1,0,2,3,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
9,0,9,9,9,2536.41026386273,VS1rightbutton,0,1,4,1,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
10,0,10,10,10,2541.3228928371063,VS1rightbutton,0,1,4,3,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
11,0,11,11,11,2545.4919692068725,VS1rightbutton,0,1,3,1,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
12,0,12,12,12,2548.490719683665,VS1leftbutton,1,0,3,4,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
13,0,13,13,13,2553.29254241562,VS1leftbutton,1,0,2,4,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
14,0,14,14,14,2557.243669216081,VS1rightbutton,0,1,4,3,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
15,0,15,15,15,2561.1742095201807,VS1leftbutton,1,0,1,3,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
16,0,16,16,16,2563.856850835804,VS1rightbutton,0,1,2,1,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
17,0,17,17,17,2566.608636178302,VS1rightbutton,0,1,4,2,C15T02,2022-10-06_14h45.31.035,t1_Paradigm,2021.1.4,60.017732749276476,
