vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
0,0,0,0,0,2490.3564353513502,VS1rightbutton,0,1,4,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
1,0,1,1,1,2494.050819199867,VS1rightbutton,0,1,4,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
2,0,2,2,2,2498.416931862943,VS1rightbutton,0,1,2,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
3,0,3,3,3,2502.940330515834,VS1rightbutton,0,1,3,2,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
4,0,4,4,4,2506.4255620771,VS1rightbutton,0,1,3,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
5,0,5,5,5,2510.9674100503325,VS1rightbutton,0,1,3,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
6,0,6,6,6,2516.0483628193033,VS1leftbutton,1,0,2,4,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
7,0,7,7,7,2519.3329677260335,VS1rightbutton,0,1,4,3,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
8,0,8,8,8,2522.5738826147135,VS1rightbutton,0,1,3,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
9,0,9,9,9,2526.2162952635554,VS1leftbutton,1,0,2,3,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
10,0,10,10,10,2530.2658392756566,VS1leftbutton,1,0,2,4,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
11,0,11,11,11,2533.882722505019,VS1rightbutton,0,1,2,1,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
12,0,12,12,12,2536.907245889568,VS1leftbutton,1,0,2,4,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
13,0,13,13,13,2540.7798631330515,VS1leftbutton,1,0,1,4,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
14,0,14,14,14,2544.0509889040986,VS1rightbutton,0,1,4,3,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
15,0,15,15,15,2548.8507116028923,VS1rightbutton,0,1,3,2,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
16,0,16,16,16,2551.917987301378,VS1leftbutton,1,0,1,2,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
17,0,17,17,17,2555.1466764275974,VS1rightbutton,0,1,4,3,H24R05,2022-11-15_09h07.27.124,t1_Paradigm,2021.1.4,59.98248932659295,
