Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,283.80446042750054,285.7421578408762,None,0,1,,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
Q,left,Pretarget,0,1,1,1,287.2447341997122,289.24405794962786,left,1,1,1.0747926818708038,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
Q,right,Target,0,2,2,2,290.74103984678504,292.7409641375725,right,1,1,1.0018462140583324,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
T,left,Distractor,0,3,3,3,294.2410122578349,296.2424597153208,left,1,1,1.308481998210027,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
Q,left,Lure,0,4,4,4,297.74072770668454,299.7425569182501,left,1,1,1.296434609375865,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
L,left,Distractor,0,5,5,5,301.24077358133445,303.24273400081483,left,1,1,1.4282805988727887,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
V,left,Pretarget,0,6,6,6,304.74092788697544,306.7424542616909,left,1,1,1.016396818929934,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
V,right,Target,0,7,7,7,308.2410866838404,310.2407594660576,right,1,1,0.7824909614105309,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
K,left,Distractor,0,8,8,8,311.741004558593,313.742564617492,left,1,1,0.8162521373415075,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
G,left,Pretarget,0,9,9,9,315.24015667957383,317.2424799258306,left,1,1,0.8363279107143171,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
G,right,Target,0,10,10,10,318.74107770139153,320.7412939217693,right,1,1,0.9055489078305072,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
G,right,Target,0,11,11,11,322.2411684882859,324.2408393456931,right,1,1,0.7339183687872719,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
P,left,Pretarget,0,12,12,12,325.7409763280393,327.74291942422497,left,1,1,0.8640086103187059,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
P,right,Target,0,13,13,13,329.24098370647926,331.24099268892815,None,0,1,,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
G,left,Lure,0,14,14,14,332.74093783182934,334.7433284464537,left,1,1,0.7276229552899167,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
Y,left,Distractor,0,15,15,15,336.2409561175291,338.2433537897914,right,0,1,0.7798555750532614,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
B,left,Distractor,0,16,16,16,339.7409865936952,341.74291364979354,left,1,1,0.7519599382776505,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
T,left,Pretarget,0,17,17,17,343.24099204732465,345.2420381818242,left,1,1,0.6930097299168665,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
T,right,Target,0,18,18,18,346.7410263731117,348.74096125035703,right,1,1,0.6979837610151662,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
S,left,Distractor,0,19,19,19,350.24094488946776,352.2424395048106,left,1,1,0.7003621851731623,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
T,left,Lure,0,20,20,20,353.7407601076611,355.74280938922584,left,1,1,0.9281769799081303,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
J,left,Distractor,0,21,21,21,357.24098081926377,359.24228744478205,left,1,1,0.788514976629358,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
P,left,Distractor,0,22,22,22,360.74086853865174,362.74327294775094,left,1,1,0.8396379431478636,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
F,left,Distractor,0,23,23,23,364.2408249096143,366.2433438449375,left,1,1,0.6994074791718958,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
L,left,Distractor,0,24,24,24,367.74062280451335,369.7428966473012,left,1,1,0.6559850378066585,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
W,left,Pretarget,0,25,25,25,371.2409740824269,373.2432748725614,left,1,1,0.7236177454697099,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
W,right,Target,0,26,26,26,374.7408300424422,376.74093783182934,right,1,1,1.241938412480522,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
V,left,Distractor,0,27,27,27,378.24100776661044,380.2425411989648,left,1,1,0.8602202624797428,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
W,left,Lure,0,28,28,28,381.7408476865385,383.7423182417497,left,1,1,0.8323913524677664,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
R,left,Pretarget,0,29,29,29,385.2408143231564,387.2439825612173,left,1,1,0.658799431539137,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
R,right,Target,0,30,30,30,388.74096285436553,390.7408294008387,right,1,1,0.7942534782932853,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
