vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
0,0,0,0,0,4968.95210776641,VS1rightbutton,0,1,4,2,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
1,0,1,1,1,4975.212640503305,VS1rightbutton,0,1,1,3,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
2,0,2,2,2,4989.0816069364955,VS1leftbutton,1,0,3,4,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
3,0,3,3,3,4993.8319731321535,VS1rightbutton,0,1,2,1,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
4,0,4,4,4,5004.422319361096,VS1leftbutton,1,0,2,4,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
5,0,5,5,5,5016.339138569194,VS1rightbutton,0,1,2,3,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
6,0,6,6,6,5026.5388655024,VS1leftbutton,1,0,3,2,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
7,0,7,7,7,5029.897303208709,VS1rightbutton,0,1,1,2,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
8,0,8,8,8,5032.571914861677,VS1leftbutton,1,0,3,2,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
9,0,9,9,9,5036.883921909059,VS1leftbutton,1,0,2,1,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
10,0,10,10,10,5039.644780580944,VS1rightbutton,0,1,1,3,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
11,0,11,11,11,5042.047569185786,VS1leftbutton,1,0,4,1,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
12,0,12,12,12,5044.182719606702,VS1leftbutton,1,0,4,3,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
13,0,13,13,13,5048.652064393973,VS1rightbutton,0,1,1,3,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
14,0,14,14,14,5052.133278861118,VS1leftbutton,1,0,4,1,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
15,0,15,15,15,5054.2389931174985,VS1rightbutton,0,1,2,4,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
16,0,16,16,16,5056.406761739578,VS1rightbutton,0,1,1,4,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
17,0,17,17,17,5059.780231914279,VS1rightbutton,0,1,3,4,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
