Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
0,0,0,0,0,2654.183198243496,EDrightbutton,0,1,1.00,2.00,2,3,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
1,0,1,1,1,2659.6422282789135,EDrightbutton,0,1,1.50,2.00,2,3,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
2,0,2,2,2,2662.179202973435,EDleftbutton,1,0,1.75,2.00,2,3,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
3,0,3,3,3,2665.9323652806925,EDleftbutton,1,0,1.62,2.00,2,3,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
4,0,4,4,4,2668.741071594646,EDleftbutton,1,0,1.56,2.00,2,3,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
5,0,5,5,5,2674.487762680801,EDleftbutton,1,0,1.53,2.00,2,3,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
0,0,0,0,0,2676.6605524983024,EDleftbutton,1,0,1.00,2.00,2,4,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
1,0,1,1,1,2680.423670258955,EDrightbutton,0,1,0.50,2.00,2,4,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
2,0,2,2,2,2686.891521712183,EDrightbutton,0,1,0.75,2.00,2,4,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
3,0,3,3,3,2688.7140189901693,EDrightbutton,0,1,0.88,2.00,2,4,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
