Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
0,0,0,0,0,3018.8998075826175,EDrightbutton,0,1,1.00,2.00,2,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
1,0,1,1,1,3026.4058438037946,EDrightbutton,0,1,1.50,2.00,2,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
2,0,2,2,2,3030.5007189185617,EDrightbutton,0,1,1.75,2.00,2,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
3,0,3,3,3,3035.3217733196198,EDrightbutton,0,1,1.88,2.00,2,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
4,0,4,4,4,3039.230267915059,EDrightbutton,0,1,1.94,2.00,2,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
5,0,5,5,5,3040.833235916286,EDrightbutton,0,1,1.97,2.00,2,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
0,0,0,0,0,3042.1590170224263,EDrightbutton,0,1,1.00,2.00,1,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
1,0,1,1,1,3043.6267083538914,EDrightbutton,0,1,1.50,2.00,1,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
2,0,2,2,2,3044.7923031122336,EDrightbutton,0,1,1.75,2.00,1,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
3,0,3,3,3,3046.0882527872927,EDrightbutton,0,1,1.88,2.00,1,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
4,0,4,4,4,3047.072478604073,EDrightbutton,0,1,1.94,2.00,1,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
5,0,5,5,5,3048.072125400442,EDrightbutton,0,1,1.97,2.00,1,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
0,0,0,0,0,3049.139258471273,EDrightbutton,0,1,1.00,2.00,1,2,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
1,0,1,1,1,3050.4012791040113,EDrightbutton,0,1,1.50,2.00,1,2,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
2,0,2,2,2,3051.63441178603,EDrightbutton,0,1,1.75,2.00,1,2,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
3,0,3,3,3,3056.658734716163,EDrightbutton,0,1,1.88,2.00,1,2,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
4,0,4,4,4,3057.7525043452706,EDrightbutton,0,1,1.94,2.00,1,2,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
5,0,5,5,5,3059.0546666829205,EDrightbutton,0,1,1.97,2.00,1,2,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
0,0,0,0,0,3060.170400060054,EDrightbutton,0,1,1.00,2.00,2,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
1,0,1,1,1,3061.381315880818,EDrightbutton,0,1,1.50,2.00,2,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
2,0,2,2,2,3063.037318000681,EDrightbutton,0,1,1.75,2.00,2,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
3,0,3,3,3,3075.8620128693155,EDrightbutton,0,1,1.88,2.00,2,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
4,0,4,4,4,3081.3608605464806,EDrightbutton,0,1,1.94,2.00,2,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
5,0,5,5,5,3083.3923941560033,EDrightbutton,0,1,1.97,2.00,2,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
0,0,0,0,0,3084.7529865115357,EDrightbutton,0,1,1.00,2.00,1,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
1,0,1,1,1,3098.064840936461,EDrightbutton,0,1,1.50,2.00,1,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
2,0,2,2,2,3101.0507679692746,EDrightbutton,0,1,1.75,2.00,1,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
3,0,3,3,3,3101.8299204217146,EDrightbutton,0,1,1.88,2.00,1,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
4,0,4,4,4,3102.645624798296,EDrightbutton,0,1,1.94,2.00,1,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
5,0,5,5,5,3108.8982500861357,EDrightbutton,0,1,1.97,2.00,1,3,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
0,0,0,0,0,3109.7136920462135,EDrightbutton,0,1,1.00,2.00,3,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
1,0,1,1,1,3110.543459765904,EDrightbutton,0,1,1.50,2.00,3,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
2,0,2,2,2,3111.4972921054978,EDrightbutton,0,1,1.75,2.00,3,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
3,0,3,3,3,3112.220762214077,EDrightbutton,0,1,1.88,2.00,3,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
4,0,4,4,4,3112.877500896643,EDrightbutton,0,1,1.94,2.00,3,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
5,0,5,5,5,3113.532445972035,EDrightbutton,0,1,1.97,2.00,3,4,J17T08,2022-11-28_15h04.22.855,t1_Paradigm,2021.1.4,60.107172331818326,
