Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,325.8907576315578,327.829651917049,None,0,1,,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Q,left,Pretarget,0,1,1,1,329.32862920042135,331.33202745551534,left,1,1,0.8950647185865819,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Q,right,Target,0,2,2,2,332.828602573858,334.82855637837747,right,1,1,0.710530131644191,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,left,Distractor,0,3,3,3,336.3277790752436,338.33061688932503,left,1,1,0.6483089887424285,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Q,left,Lure,0,4,4,4,339.82860706508654,341.83043306980653,left,1,1,0.8286846991595667,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
L,left,Distractor,0,5,5,5,343.3285566991799,345.3298456814282,left,1,1,0.7211079344597238,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
V,left,Pretarget,0,6,6,6,346.8284976716204,348.83124405714443,left,1,1,0.5638216238476161,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
V,right,Target,0,7,7,7,350.3286144435315,352.3286574309932,right,1,1,0.842383904981034,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
K,left,Distractor,0,8,8,8,353.82854226309064,355.831348317779,left,1,1,0.5236816002125124,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
G,left,Pretarget,0,9,9,9,357.3285371302609,359.3306646888159,left,1,1,0.5444070104222192,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
G,right,Target,0,10,10,10,360.828555415972,362.8284915763834,right,1,1,0.47037939322217426,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
G,right,Target,0,11,11,11,364.32848548114634,366.3286712254776,right,1,1,0.5062562796974817,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,left,Pretarget,0,12,12,12,367.8285887793754,369.83059635800055,left,1,1,0.5724268154517631,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,right,Target,0,13,13,13,371.3286616014175,373.3285550951696,right,1,1,0.5305085865857109,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
G,left,Lure,0,14,14,14,374.8286532605671,376.82920696473957,left,1,1,0.5979209467004694,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Y,left,Distractor,0,15,15,15,378.3286038570659,380.33089759103495,left,1,1,0.5520222071954777,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
B,left,Distractor,0,16,16,16,381.8286786039225,383.8299149746508,left,1,1,0.47698695106009836,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,left,Pretarget,0,17,17,17,385.3285149949261,387.32971511503274,left,1,1,0.5133492108907376,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,right,Target,0,18,18,18,388.8283472155035,390.82861412272905,right,1,1,0.5984406458646845,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
S,left,Distractor,0,19,19,19,392.3286022530574,394.33079397200345,left,1,1,0.7122833143203025,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
T,left,Lure,0,20,20,20,395.82832251375294,397.83059924521694,left,1,1,0.8124694436137361,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
J,left,Distractor,0,21,21,21,399.3284575713751,401.33041414249055,left,1,1,0.5765125491307117,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,left,Distractor,0,22,22,22,402.8285156365291,404.83011419266404,left,1,1,0.6130095457829157,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
F,left,Distractor,0,23,23,23,406.3286089898975,408.33042248334095,left,1,1,0.6325062845098728,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
L,left,Distractor,0,24,24,24,409.8286048194732,411.83034934049647,left,1,1,0.58866388552633,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
W,left,Pretarget,0,25,25,25,413.3284296616057,415.33112953084674,left,1,1,0.7037833457598026,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
W,right,Target,0,26,26,26,416.828511466103,418.828516278134,right,1,1,0.7744961163716653,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
V,left,Distractor,0,27,27,27,420.3285676064461,422.33064479909444,left,1,1,0.5683353073345643,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
W,left,Lure,0,28,28,28,423.8286728294861,425.83029127534246,left,1,1,1.0685903448884346,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
R,left,Pretarget,0,29,29,29,427.3285454711113,429.32992812753037,left,1,1,0.784993718698388,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
R,right,Target,0,30,30,30,430.8283472155035,432.82859487461246,right,1,1,0.47051830046802934,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
G,left,Distractor,0,31,31,31,434.328491897184,436.33061175649345,left,1,1,0.600270500206534,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
R,left,Lure,0,32,32,32,437.82859487461246,439.8306624432025,left,1,1,0.8284373608530586,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
S,left,Distractor,0,33,33,33,441.3286259924007,443.33006992199444,left,1,1,0.5290585617549368,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
R,left,Lure,0,34,34,34,444.8286644886357,446.8309726586922,left,1,1,0.5639063155649637,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,left,Pretarget,0,35,35,35,448.3286664134466,450.3299021425719,left,1,1,0.5694873071497568,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
P,right,Target,0,36,36,36,451.8276372807795,453.8286952856233,right,1,1,0.5423025496056653,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Y,left,Pretarget,0,37,37,37,455.3284893307682,457.32972056866674,left,1,1,0.6889071175683057,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
Y,right,Target,0,38,38,38,458.8284764986911,460.8285666440406,right,1,1,0.47026871654816205,D06D03,2023-01-26_16h05.37.288,t1_Paradigm,2021.1.4,60.01644239661159,
