vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
0,0,0,0,0,2492.8678253399266,VS1leftbutton,1,0,3,1,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
1,0,1,1,1,2500.1770532781957,VS1leftbutton,1,0,3,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
2,0,2,2,2,2504.5887656366976,VS1leftbutton,1,0,3,1,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
3,0,3,3,3,2508.1418638477335,VS1rightbutton,0,1,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
4,0,4,4,4,2510.70708068111,VS1rightbutton,0,1,4,1,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
5,0,5,5,5,2515.111824575113,VS1leftbutton,1,0,3,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
6,0,6,6,6,2517.75861754801,VS1leftbutton,1,0,1,3,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
7,0,7,7,7,2519.9323299925018,VS1rightbutton,0,1,4,1,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
8,0,8,8,8,2522.903660224314,VS1leftbutton,1,0,3,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
9,0,9,9,9,2525.4644788601145,VS1leftbutton,1,0,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
10,0,10,10,10,2527.4285089179757,VS1rightbutton,0,1,4,1,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
11,0,11,11,11,2530.836875951587,VS1leftbutton,1,0,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
12,0,12,12,12,2533.196888475708,VS1rightbutton,0,1,4,3,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
13,0,13,13,13,2535.9471051775618,VS1leftbutton,1,0,3,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
14,0,14,14,14,2537.7889346352895,VS1rightbutton,0,1,4,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
15,0,15,15,15,2540.836973475438,VS1leftbutton,1,0,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
16,0,16,16,16,2542.706588891393,VS1leftbutton,1,0,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
17,0,17,17,17,2544.8754681305727,VS1leftbutton,1,0,3,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
