vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
0,0,0,0,0,2552.5216862120606,VS1leftbutton,1,0,1,4,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
1,0,1,1,1,2557.2172304012465,VS1leftbutton,1,0,2,4,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
2,0,2,2,2,2560.4729759642332,VS1leftbutton,1,0,1,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
3,0,3,3,3,2563.9789002139105,VS1rightbutton,0,1,4,2,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
4,0,4,4,4,2568.0119954266474,VS1rightbutton,0,1,4,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
5,0,5,5,5,2572.0278792937743,VS1rightbutton,0,1,1,4,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
6,0,6,6,6,2575.7341385890095,VS1leftbutton,1,0,1,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
7,0,7,7,7,2578.1458878963995,VS1rightbutton,0,1,4,1,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
8,0,8,8,8,2580.2674692703813,VS1leftbutton,1,0,1,2,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
9,0,9,9,9,2582.2325878323672,VS1leftbutton,1,0,1,2,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
10,0,10,10,10,2584.222062320271,VS1rightbutton,0,1,3,2,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
11,0,11,11,11,2587.025794722679,VS1leftbutton,1,0,2,4,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
12,0,12,12,12,2589.4498673163116,VS1rightbutton,0,1,4,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
13,0,13,13,13,2591.844084155334,VS1rightbutton,0,1,3,2,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
14,0,14,14,14,2593.974035252285,VS1rightbutton,0,1,4,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
15,0,15,15,15,2596.165250860712,VS1leftbutton,1,0,1,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
16,0,16,16,16,2599.90988737285,VS1leftbutton,1,0,1,2,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
17,0,17,17,17,2601.5294691882546,VS1leftbutton,1,0,2,3,P28D09,2022-11-11_12h00.52.033,t1_Paradigm,2021.1.4,60.11517040274438,
