vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
0,0,0,0,0,2925.1718494360102,VS1rightbutton,0,1,3,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
1,0,1,1,1,2939.0281503713923,VS1rightbutton,0,1,4,3,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
2,0,2,2,2,2945.7718863924965,VS1leftbutton,1,0,1,3,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
3,0,3,3,3,2948.67445627274,VS1rightbutton,0,1,4,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
4,0,4,4,4,2952.265477731824,VS1rightbutton,0,1,4,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
5,0,5,5,5,2957.6132209541975,VS1leftbutton,1,0,1,3,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
6,0,6,6,6,2960.06628698681,VS1rightbutton,0,1,4,1,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
7,0,7,7,7,2963.1973207903793,VS1rightbutton,0,1,3,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
8,0,8,8,8,2966.2798653786303,VS1leftbutton,1,0,3,4,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
9,0,9,9,9,2969.262702153297,VS1leftbutton,1,0,3,4,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
10,0,10,10,10,2973.0793182830093,VS1leftbutton,1,0,1,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
11,0,11,11,11,2975.5954016889445,VS1leftbutton,1,0,1,4,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
12,0,12,12,12,2979.753404350253,VS1leftbutton,1,0,1,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
13,0,13,13,13,2984.015866864589,VS1leftbutton,1,0,2,4,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
14,0,14,14,14,2991.7078767786734,VS1leftbutton,1,0,1,3,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
15,0,15,15,15,2995.657020365703,VS1leftbutton,1,0,1,2,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
16,0,16,16,16,2997.7083079364384,VS1leftbutton,1,0,2,3,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
17,0,17,17,17,3003.8584718020866,VS1rightbutton,0,1,4,1,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
