Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,3081.550068619661,3083.543582633254,None,0,3,3.0,,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
P,left,Pretarget,0,1,1,1,3085.0425586314523,3087.0431270936388,None,0,3,3.0,,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
B,left,Distractor,0,2,2,2,3088.542348826595,3090.544205631886,None,0,3,3.0,,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
K,left,Pretarget,0,3,3,3,3092.042643964931,3094.0426430025254,None,0,3,3.0,,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
H,left,Distractor,0,4,4,4,3095.542517889524,3097.5444382137503,left,1,3,3.0,0.4508832016144879,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
P,right,Target,0,5,5,5,3099.042576596432,3101.0430321360473,right,1,3,3.0,0.44040931842755526,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
L,left,Distractor,0,6,6,6,3102.542545478558,3104.5446239584126,left,1,3,3.0,0.41096124635078013,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
K,right,Target,0,7,7,7,3106.042285949283,3108.0444443089655,right,1,3,3.0,0.9429234481649473,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
Z,left,Pretarget,0,8,8,8,3109.541937236907,3111.543935836933,left,1,3,3.0,0.707569208345376,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
S,left,Pretarget,0,9,9,9,3113.042703313462,3115.0428319552448,left,1,3,3.0,0.6646782254101709,H17N05,2022-11-03_09h13.00.421,t1_Paradigm,2021.1.4,60.011820679107274,
