Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,3286.3479437236383,3288.347454821458,None,0,1,3.0,,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
T,left,Pretarget,0,1,1,1,3289.847885016876,3291.8485429816938,left,1,1,3.0,1.1140813451056601,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
B,left,Distractor,0,2,2,2,3293.3477602249186,3295.3605056865345,left,1,1,3.0,1.4099156034208136,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
T,right,Target,0,3,3,3,3296.8477550920943,3298.8478683351714,right,1,1,3.0,0.7705380618572235,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
Z,left,Distractor,0,4,4,4,3300.3481320343853,3302.349587512843,left,1,1,3.0,0.7888215276034316,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
T,right,Target,0,5,5,5,3303.847608806391,3305.849351402605,right,1,1,3.0,0.6971687302720966,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
L,left,Distractor,0,6,6,6,3307.3469306310726,3309.347182460595,left,1,1,3.0,0.8154638090491062,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
T,right,Target,0,7,7,7,3310.8478044955846,3312.849643332389,right,1,1,3.0,0.8811569914978463,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
Z,left,Lure,0,8,8,8,3314.3472835132125,3316.347578330213,left,1,1,3.0,0.838872085994808,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
J,left,Distractor,0,9,9,9,3317.8476748916,3319.8485615881946,left,1,1,3.0,0.8899751955905231,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
D,left,Pretarget,0,10,10,10,3321.3472466209932,3323.349504104335,left,1,1,3.0,0.7488771931675728,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
H,left,Distractor,0,11,11,11,3324.8478692975914,3326.849451813614,left,1,1,3.0,0.9610777405760018,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
D,right,Target,0,12,12,12,3328.3469030420965,3330.349375783553,right,1,1,3.0,0.4849784485268174,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
S,left,Distractor,0,13,13,13,3331.847685157263,3333.8491303700575,left,1,1,3.0,1.0012421451538103,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
R,left,Pretarget,0,14,14,14,3335.348021357713,3337.348365578204,left,1,1,3.0,0.8621741774986731,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
Z,left,Distractor,0,15,15,15,3338.8477300695376,3340.849345307375,left,1,1,3.0,0.7370976662350586,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
R,right,Target,0,16,16,16,3342.3477833226643,3344.348171493024,right,1,1,3.0,0.6625606155284913,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
T,left,Distractor,0,17,17,17,3345.847898811364,3347.8605518820114,left,1,1,3.0,0.893910152342869,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
M,left,Distractor,0,18,18,18,3349.3481102198566,3351.347414079617,left,1,1,3.0,0.6230301156028872,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
R,left,Lure,0,19,19,19,3352.8478956033505,3354.8491634126694,left,1,1,3.0,0.9454594974667998,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
J,left,Distractor,0,20,20,20,3356.3475196234504,3358.3486895881797,left,1,1,3.0,0.7099908635573229,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
K,left,Distractor,0,21,21,21,3359.847534701141,3361.849943923822,left,1,1,3.0,0.792623993154848,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
Z,left,Distractor,0,22,22,22,3363.3468751323235,3365.3491374277073,left,1,1,3.0,0.6693093262292678,H17K06,2022-11-15_10h58.36.995,t1_Paradigm,2021.1.4,60.04742632174145,
