Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
D,left,Distractor,0,0,0,0,2678.249438516561,2680.2531861237803,left,1,0.5932941505943745,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
M,left,Pretarget,0,1,1,1,2681.7504071777494,2683.7536678077595,left,1,0.5647674876308884,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
T,left,Distractor,0,2,2,2,2685.25137455573,2687.253254133773,left,1,0.5692096308557666,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
G,left,Pretarget,0,3,3,3,2688.75132595425,2690.7532125899343,left,1,0.733238825108856,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
M,right,Target,0,4,4,4,2692.250383278011,2694.2529856226247,right,1,0.4654183625061705,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
P,left,Distractor,0,5,5,5,2695.7513362199097,2697.7531612616367,left,1,0.5814568831101496,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
G,right,Target,0,6,6,6,2699.251417543179,2701.2527151866634,right,1,0.6175775674819306,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
J,left,Distractor,0,7,7,7,2702.7512746259545,2704.7521205804333,left,1,0.638318690333108,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
M,left,Lure,0,8,8,8,2706.2513116785667,2708.264155943063,left,1,0.5184773845940072,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
F,left,Pretarget,0,9,9,9,2709.7515229265864,2711.7529399083596,left,1,1.0138320133937668,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
R,left,Distractor,0,10,10,10,2713.251068189962,2715.2533362590475,left,1,0.6970244665935752,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
G,left,Distractor,0,11,11,11,2716.7513557888215,2718.7530640586774,left,1,0.5574990800996602,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
F,right,Target,0,12,12,12,2720.2513107161612,2722.2526657831786,right,1,0.4177513779250148,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
F,left,Lure,0,13,13,13,2723.751328520664,2725.7512897036413,left,1,0.6950848986052733,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
S,left,Distractor,0,14,14,14,2727.251406956717,2729.2528884196636,left,1,0.5535330068214535,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
F,right,Target,0,15,15,15,2730.751327879061,2732.753559055933,right,1,0.4450512946132221,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
T,left,Pretarget,0,16,16,16,2734.251279598382,2736.2535322689782,left,1,0.5290577504292742,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
Z,left,Distractor,0,17,17,17,2737.751284250009,2739.7535054820237,left,1,0.5648403096511174,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
W,left,Distractor,0,18,18,18,2741.2512924304556,2743.264002599779,left,1,0.6544476449780632,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
T,right,Target,0,19,19,19,2744.751344239956,2746.7534220735415,right,1,0.4930246449603146,2,3.0,L05N08,2022-10-06_12h01.45.324,t1_Paradigm,2021.1.4,60.00537070406885,
